id_cliente,categoria_nivel3,num_pedidos,volumepedidos,volumecompras
143,566,1,18.25,
143,578,1,340.0,
143,580,1,149.9,
143,581,1,295.0,
143,582,1,322.0,
143,587,3,28.83,
143,621,3,5.55,
143,635,1,286.5,
143,636,2,13.98,
143,641,3,7.27,
143,642,2,6.92,
143,643,3,3.45,
143,644,4,32.64,
143,646,3,7.83,
143,649,1,2.2,
143,650,2,5.92,
143,651,10,511.11,25.2
143,652,35,12695.83,33.4
143,653,8,1732.61,
143,654,23,3973.06,
143,656,4,936.372,
143,657,7,124.85,
143,658,4,540.0,
143,659,17,354.6,35.35
143,660,15,1546.31,
143,661,4,223.82,28.4
143,662,1,7.96,
143,663,6,732.0,
143,664,13,1425.72,
143,665,4,134.85,
143,666,6,1683.5,
143,667,25,11102.46,
143,668,16,1838.4,
143,669,38,15539.59,
143,670,3,780.0,
143,671,2,394.15,
143,672,3,796.35,
143,673,15,6397.96,
143,674,39,38466.8,
143,675,33,6735.05,45.9
143,677,23,11213.04,
143,678,13,744.05,47
143,679,2,403.0,
143,680,21,1882.1815,
143,682,4,111.7,
143,683,8,1883.08,
143,684,1,448.2,
143,686,13,2422.5,
143,687,17,6312.3,
143,699,2,954.0,
143,701,23,3603.5,
143,703,19,1240.16,
143,704,6,413.11,
143,705,5,157.62,
143,712,2,13.8,
143,713,16,212.13,
143,714,7,342.82,
143,717,3,11.85,
143,718,5,174.89,
143,719,10,177.95,
143,720,1,30.51,
143,724,18,3702.9,39.9
143,725,10,635.0,
143,728,7,64.99,
143,733,2,2.7,
143,734,3,12.6,
143,735,7,260.45,
143,736,21,1697.54,
143,737,5,150.26,
143,739,7,264.75,
143,741,9,839.0,
143,742,4,138.12,
143,743,2,2.6,
151,145,1,185.0,
151,652,1,83.5,
151,654,1,289.0,
151,662,1,155.52,
154,108,1,528.0,
154,654,1,99.0,
154,667,3,1265.0,
154,674,5,3625.0,
154,699,2,139.7,
157,62,1,13.05,
157,653,1,7.79,
157,701,1,24.0,
158,195,1,29.8,
158,240,17,318.34,
158,246,1,10.5,
158,395,1,17.09,
158,409,2,40.85,
158,416,1,10.92,
158,504,2,267.7,
158,508,1,13.0,
158,514,1,192.0,
158,652,1,302.5,
158,699,1,137.7,
158,730,1,285.0,
159,136,1,29.0,
159,142,1,200.0,
159,154,2,233.0,
159,158,1,172.44,
159,186,2,372.34,
159,244,1,36.5,
159,620,1,40.0,
159,672,1,405.0,
159,686,3,2322.9,
164,62,3,58.61,
164,70,2,40.0,
164,89,5,114.65,
164,96,1,1.32,
164,108,1,16.09,
164,150,1,8.0,
164,164,1,5.5,
164,240,2,8.2,
164,374,1,49.32,
164,387,1,2.1,
164,397,2,34.56,
164,398,2,114.13,
164,402,2,120.57,
164,409,3,43.68,
164,416,3,296.89,
164,654,1,10.6,
164,669,2,44.59,
164,676,1,12.8,
164,701,1,25.9,
164,703,1,9.48,
164,720,1,22.34,
168,62,4,387.6976,
168,97,1,19.8,
168,108,1,542.4,
168,135,4,313.64,
168,136,3,366.54,
168,166,1,5.65,
168,402,1,12.6,
168,652,1,320.0,
168,654,2,512.4,
168,660,1,9.9,
168,672,2,447.8,
168,678,1,223.2,
168,687,1,529.0,
168,701,1,366.0,
168,705,1,50.11,
168,736,2,414.0,
176,62,1,26.1,
176,89,2,11.52,
176,122,1,10.4,
176,124,2,26.85,
176,234,1,21.6,
176,240,1,5.9,
176,644,1,1.1,
176,669,1,24.3,
176,704,1,4.5,
176,736,1,12.34,
178,378,1,600.0,600
178,652,1,675.0,675
178,658,1,181.8,181.8
178,667,1,400.0,400
183,108,3,815.29,
183,672,1,330.0,
183,677,1,405.0,
184,652,3,1585.0,
184,667,2,710.0,
184,683,1,272.0,
186,148,1,14.57,
186,470,1,83.0,
186,480,1,2.1,
186,651,1,6.4,
186,654,1,208.0,208
186,701,1,315.6,
187,672,1,252.75,
189,89,1,0.48,
189,108,1,112.63,
189,124,1,13.95,
189,660,1,140.22,
194,62,3,729.0,
194,83,1,628.68,
194,85,1,93.12,
194,89,7,886.93,230.4
194,114,1,70.08,
194,117,2,4398.0,
194,119,1,207.4,
194,135,1,226.44,
194,136,1,90.0,
194,148,1,70.68,
194,154,2,369.88,
194,202,3,412.07,
194,208,1,85.9,
194,233,1,111.6,
194,234,2,110.97,
194,241,2,314.72,
194,243,1,190.96,
194,652,3,821.0,
194,653,1,192.0,
194,654,3,677.8,312
194,659,9,924.6211,
194,660,4,402.8,
194,666,1,297.5,
194,667,4,1653.75,
194,669,4,1543.0,
194,670,2,499.0,
194,672,3,951.0,
194,675,2,678.5,
194,676,1,320.0,
194,678,3,608.0,
194,680,2,392.2,
194,682,1,232.0,
194,683,1,178.0,
194,690,1,189.0,189
194,701,1,444.0,
194,705,1,116.72,
194,741,3,412.2,
221,108,1,318.0,
221,136,1,74.0,
221,173,1,147.5,
221,660,1,190.0,
221,703,1,74.0,
223,676,1,302.5,
228,62,5,599.8,
228,89,2,11.52,
228,136,1,106.5,
228,142,2,56.0,
228,158,1,13.75,
228,163,1,19.0,
228,166,2,23.33,
228,234,1,1.8,
228,246,1,16.82,
228,247,1,3.2,
228,253,1,15.08,
228,416,1,10.92,
228,429,1,1.9,
228,508,1,108.0,
228,581,1,295.0,
228,652,7,2097.55,
228,654,4,501.4,
228,659,2,134.4,
228,666,1,248.0,
228,667,2,895.0,
228,668,2,432.0,
228,669,10,3831.5,
228,670,1,242.5,
228,672,1,298.0,
228,673,1,380.0,
228,674,3,3650.0,
228,675,1,372.5,
228,678,2,218.4,
228,680,1,142.35,
228,682,2,278.4,
228,683,1,138.0,
228,686,1,218.0,
228,699,1,99.8,
228,701,1,222.0,
228,703,1,117.75,
228,720,1,137.88,
228,724,1,300.0,
228,725,1,24.5,
228,741,1,96.0,
231,280,1,13.14,
231,323,1,35.76,
231,402,1,21.4,
231,416,1,25.94,
231,452,1,157.12,
231,494,1,113.36,
231,510,1,82.2,
231,719,1,59.89,
235,96,1,68.45,68.45
235,110,1,123.07,123.07
235,117,1,27.5904,
235,153,1,8.1,
235,154,3,225.87,182.37
235,156,1,88.56,88.56
235,158,1,33.58,33.58
235,173,5,203.44,50.99
235,183,3,165.45,109.05
235,186,1,32.55,32.55
235,191,1,40.68,40.68
235,216,1,20.8,20.8
235,223,5,125.5,50.5
235,230,2,79.4096,14.9
235,234,2,71.55,33.75
235,237,5,466.62,181.44
235,246,1,40.08,
235,280,4,92.8,23.2
235,289,3,66.24,24.9
235,314,1,118.44,
235,323,4,218.75,87.5
235,390,8,157.75,34.65
235,397,4,93.3,49.6
235,402,3,72.96,12.6
235,409,5,426.2808,40.32
235,416,7,59.55,
235,510,1,1.5,
235,516,3,31.6,
235,713,3,52.43,7.49
237,85,1,32.1,
237,89,1,5.76,
237,136,5,488.7754,
237,137,2,1375.0,
237,139,1,74.9,
237,142,2,38.0,
237,158,1,13.75,
237,164,1,3.15,
237,167,1,2.25,
237,168,1,3.7,
237,169,2,12.0,
237,186,1,125.05,
237,232,9,788.67,
237,240,2,41.4992,
237,245,1,2.58,
237,246,4,20.26,
237,253,1,2.17,
237,378,1,600.0,
237,390,1,3.37,
237,409,1,1.35,
237,416,1,2.85,
237,480,1,82.8,
237,508,1,162.0,
237,635,1,5.85,
237,643,1,25.4,
237,649,1,94.15,
237,654,2,58.3,
237,667,3,1260.0,
237,672,1,365.0,
237,673,2,760.0,
237,677,2,1120.0,
237,680,2,17.39,
237,699,1,99.8,
237,724,1,300.0,
239,70,1,75.0,
239,94,1,11.7,
239,97,1,6.41,
239,142,1,31.0,
239,145,10,1441.35,
239,177,1,14.7,
239,196,1,172.02,
239,202,1,12.89,
239,235,2,56.4,
239,236,1,12.05,
239,240,1,12.7,
239,251,1,29.33,
239,351,1,4.5,
239,380,3,105.3,
239,439,1,0.01,
239,649,1,11.0,
240,654,1,28.9,
240,701,1,24.0,
243,724,1,13.45,
249,153,1,1.9,
249,158,1,85.4202,
249,246,1,2.58,
249,652,1,92.0,
249,669,1,560.0,
249,677,2,453.0,
249,699,2,474.0,
249,701,2,440.0,
258,96,1,158.4,
258,186,1,532.2,
258,289,1,2.49,
258,659,1,286.8,
258,661,3,1171.0,
258,668,1,369.0,
258,678,2,935.0,
258,683,1,405.0,
258,703,2,930.0,
259,67,2,189.92,189.92
259,69,1,68.88,68.88
259,70,1,2967.7032,
259,74,1,65.22,65.22
259,81,1,125.44,125.44
259,84,2,109.96,109.96
259,85,4,1600.95,1170.08
259,86,4,2622.48,2128.4
259,94,3,82.5192,60.2694
259,95,15,25774.3164,19238.9736
259,96,5,1518.8724,739.1382
259,108,2,190.750065,190.750065
259,124,1,93.1,
259,129,1,72.0,72
259,136,2,215.94,215.94
259,150,1,160.0,
259,183,2,132.52,66.26
259,240,2,62.08,31.04
259,244,1,51.01,51.01
259,246,2,186.2412,186.2412
259,254,1,44.1,
259,374,1,120.66,
259,650,2,124.4,
259,651,1,52.2,
259,667,10,5753.0,1467
259,669,1,654.0,
259,674,4,4890.0,900
259,703,2,125.0,74
259,736,2,246.0,198
261,158,1,264.6,
261,417,1,77.5,
261,704,1,93.6,
264,108,1,417.6,
264,736,1,396.0,396
280,652,1,13.0,
280,678,1,218.4,
281,72,1,11.66,11.66
281,84,1,8.61,
281,95,4,943.9804,749.6416
281,108,2,818.08,818.08
281,112,2,241.15,123.5
281,124,2,207.569965,207.569965
281,132,3,386.36,386.36
281,139,3,158.12,95.2
281,148,2,56.97995,56.97995
281,149,1,67.04,67.04
281,150,3,127.21,34
281,152,2,92.82,92.82
281,153,2,91.56,91.56
281,156,4,575.5,537.94
281,230,1,21.18,21.18
281,233,1,27.24,27.24
281,235,1,17.25,17.25
281,243,1,19.97,19.97
281,244,4,181.89,99.48
281,245,1,9.81,9.81
281,253,1,5.7,5.7
281,254,1,15.48,15.48
281,323,1,16.9,16.9
281,416,1,15.54,15.54
281,480,1,15.45,15.45
281,516,1,7.9,7.9
281,703,5,389.005,359.03
281,706,4,596.16,447.12
281,736,2,127.16,63.58
285,667,1,10890.0,
286,669,1,1312.5,
286,736,1,990.0,
289,62,2,33.6024,
289,660,1,0.0,
289,669,1,550.0,
289,736,1,204.0,
292,62,4,331.66,331.66
292,96,3,170.5437,132.9525
292,114,2,53.4912,53.4912
292,119,3,38.82,23.52
292,128,6,197.7384,157.0392
292,173,4,53.76,36.0
292,183,1,6.92,6.92
292,191,1,19.59,
292,195,5,102.65,81.2
292,196,5,89.77,74.95
292,208,4,99.49,99.49
292,233,1,9.05,9.05
292,234,3,29.96,21.28
292,237,3,25.69,25.69
292,244,2,41.51,27.14
292,254,4,7.96,4.2
292,429,1,8.2,
292,494,1,231.4,
292,503,2,8.9,4.45
292,641,5,267.632,223.136
292,643,4,177.984,133.488
292,650,1,96.4278,96.4278
292,711,2,70.5312,70.5312
292,713,3,27.77,27.77
297,409,1,2.64,
297,687,1,79.8,
297,699,1,79.8,
298,687,2,833.8,
298,699,1,5220.0,
300,183,1,814.0,
300,426,1,18.0,
302,195,1,59.6,
302,669,1,175.0,
303,727,1,10.4,
308,506,1,239.56,
308,664,1,100.3,
309,70,3,1487.6496,
309,95,2,141.3192,
309,96,1,73.7481,
309,114,1,69.6195,
309,139,1,12.6,
309,169,1,34.3,
309,172,2,172.2,
309,244,1,100.77,
309,365,1,32.5008,
309,582,1,5540.0,
310,737,2,996.0,498
316,208,1,19.8,
316,654,2,1533.0,
316,671,1,360.0,
326,652,1,335.0,
326,653,1,114.0,
332,690,1,26.9,
332,701,1,299.0,
332,718,1,2.29,
333,654,1,410.0,
333,699,1,995.0,
335,173,1,75.8,
337,183,1,407.0,
337,246,1,390.0,
345,154,1,153.0,
345,156,1,0.0,
345,167,1,2.25,
345,185,1,7.41,
345,191,1,4.69,
345,195,2,5.96,
345,202,2,10.2,
345,223,1,2.35,
345,232,1,4.78,
345,246,1,17.0,
345,248,1,2.9,
345,251,1,29.33,
345,254,1,26.4,
345,621,1,1.85,
345,643,1,1.15,
345,646,1,2.8,
345,652,1,11.8,
345,668,4,288.0,
345,669,3,1215.8,
345,703,1,7.85,
345,735,1,8.46,
345,737,3,249.0,
345,742,1,3.15,
354,183,1,4.38,
362,667,1,59.4,
366,76,1,4.46,
366,108,3,842.68,383.76
366,234,1,1.8,
366,237,1,3.72,
366,416,1,3.13,
367,235,1,43.5,
368,706,1,612.5,
370,88,1,99.6504,
370,176,1,6.74,
370,196,1,79.0,
370,243,1,19.0,
370,244,1,76.8,
370,352,1,2.9,
370,354,1,3.0,
370,357,1,2.9,
370,510,1,41.1,
370,618,1,29.56,
370,687,1,475.0,
370,718,1,40.93,
370,741,1,145.8,
372,70,1,18.0,
372,85,1,32.1,
372,117,1,45.03,
372,136,1,13.12,
372,145,2,30.0,
372,148,1,45.45,
372,155,4,306.96,
372,158,1,15.52,
372,164,1,5.5,
372,169,1,2.15,
372,183,2,9.76,
372,216,1,2.51,
372,233,3,50.7,
372,244,1,21.8,
372,351,1,4.25,
372,401,1,17.0,
372,444,2,78.0,
372,497,2,87.0,
372,652,4,1526.0,
372,653,1,94.72,
372,659,2,258.3,
372,667,2,672.22,
372,687,1,487.62,
372,703,1,79.17,
372,705,3,78.21,
372,706,4,111.64,
372,735,1,14.3,
373,237,1,515.0,
373,238,1,108.4,
376,508,1,162.0,
380,110,2,133.14,
380,245,2,52.88,
380,246,3,188.8,
380,250,2,4.54,
380,397,2,6.96,
380,409,2,3.26,
380,412,2,8.98,
391,654,1,139.5,139.5
393,654,1,27.9,
393,669,2,459.3,
394,62,7,1174.0,196
394,124,2,258.46,
394,651,4,664.0,
394,654,1,312.0,
394,664,4,909.44,
394,668,3,835.2,262.8
394,669,1,450.0,
394,673,3,1610.0,
394,674,2,2225.0,
394,675,5,4038.0,
394,677,1,560.0,
394,703,1,260.0,
395,70,1,875.088,
395,84,1,20.4,
395,138,6,2647.992,
395,145,1,16.5,
395,244,1,21.8,
395,669,1,273.0,
395,674,1,735.0,
396,156,1,363.9,
396,653,1,121.5,
396,699,1,39.9,
396,701,2,1003.8,
398,96,1,9.12,
398,164,2,48.45,
398,280,1,34.06,
398,401,1,3.79,
398,403,1,5.12,
398,417,2,20.66,
398,503,1,4.57,
403,108,1,528.0,
403,669,1,412.5,
404,667,5,1948.6,
404,669,2,825.0,
405,108,1,528.0,
409,667,1,415.0,
410,84,1,78.6,
410,390,2,143.2,
413,62,4,800.6,168
413,70,1,75.0,
413,80,1,53.0,
413,89,1,13.56,
413,108,3,192.06,
413,123,1,12.9,
413,132,2,165.36,
413,137,2,1995.0,
413,139,1,85.16,
413,142,1,75.0,
413,150,1,23.78,
413,153,2,71.7096,
413,154,2,134.5,
413,202,1,19.6,
413,246,4,51.75,
413,251,2,18.3,
413,254,1,7.85,
413,664,1,145.0,
413,669,7,3703.5,
413,673,1,449.73,
413,674,2,1400.0,
413,677,2,1120.0,
413,683,1,90.0,
413,687,8,1946.4,119.6
413,701,6,2047.4,629
413,703,1,74.0,
413,736,5,871.85,257.4
413,741,1,134.1,
413,743,1,0.95,
414,68,1,955.56,
414,143,1,130.0,
414,235,1,159.5,
414,416,1,77.82,
414,508,1,108.0,
414,652,1,315.0,
414,654,1,66.0,
414,699,1,2754.0,
414,720,1,142.32,
420,139,1,74.9,
429,95,1,24.78,
429,136,1,147.7206,
431,52,1,15.6,
431,62,1,1.8,
431,67,1,116.55,
431,68,1,230.45,
431,72,1,9.65,
431,84,1,85.5,
431,85,2,753.96,
431,88,1,1.65,
431,89,1,30.1992,
431,90,1,30.2604,
431,95,3,109.1604,
431,108,5,708.6,
431,114,2,136.06,
431,117,1,33.84,
431,126,1,62.64,
431,139,4,158.88,62.92
431,142,2,40.17,
431,148,2,31.4,
431,149,10,245.84,
431,150,8,155.78,23.78
431,153,2,32.61,
431,158,2,34.2,
431,164,1,3.15,
431,166,1,9.4,
431,168,2,7.4,
431,169,3,34.73,
431,170,3,129.18,
431,173,2,5.18,
431,177,1,10.41,
431,185,2,14.82,
431,186,6,1709.65,
431,189,4,179.32,
431,195,12,278.41,
431,196,5,151.13,
431,202,3,20.75,
431,208,4,70.4884,
431,216,1,20.08,
431,230,3,102.11,
431,233,2,3.3,
431,234,4,71.3487,
431,235,2,57.7,
431,236,1,3.25,
431,237,17,1900.78,
431,238,1,2.42,
431,239,1,4.22,
431,241,1,33.36,
431,243,6,190.1,
431,244,8,111.14,
431,245,3,48.27,
431,246,8,130.4275,
431,247,1,12.03,
431,248,12,184.17,48.6
431,251,8,136.0812,29.78
431,253,2,3.16,
431,254,7,96.47,14.76
431,280,1,5.5,
431,374,3,38.0,15.2
431,390,2,29.38,
431,397,1,3.01,
431,409,3,66.46,
431,412,1,28.3,
431,416,2,14.15,
431,466,1,34.78,
431,470,3,174.72,
431,471,2,185.6,
431,477,1,10.5,
431,480,3,380.55,
431,494,2,47.14,
431,495,2,10.23,
431,496,1,39.9501,
431,504,2,12.98,
431,505,1,3.09,
431,508,3,317.1116,
431,512,1,212.56,
431,516,1,21.75,
431,634,1,320.0,
431,649,1,10.77,
431,651,1,4.45,
431,652,4,306.99,
431,653,3,1075.0,
431,654,5,609.4,
431,657,1,7.6,
431,659,4,118.3,
431,660,2,253.6005,
431,667,4,1432.5,
431,668,1,135.8,
431,669,1,25.0,
431,670,2,335.5,
431,673,2,104.0,
431,674,3,807.3,
431,675,1,31.8,
431,678,1,47.75,
431,680,1,302.2705,
431,681,1,13.33,
431,683,2,27.8,
431,686,2,528.0,
431,687,2,756.8,
431,691,1,409.0,
431,696,1,552.0,
431,699,2,1793.4,
431,703,10,848.6409,172.2
431,704,2,52.98,
431,705,3,90.3,
431,713,3,43.54,
431,719,1,2.25,
431,724,11,2438.3,305
431,725,2,42.0,
431,728,3,41.01,19.6
431,735,1,71.5,
431,736,9,770.95,131.25
431,737,2,424.04,
431,739,2,6.39,
434,96,1,15.84,
434,140,1,13.71,
434,235,3,41.3,
434,430,1,210.0,
434,635,1,58.5,
440,713,1,2445.0,
442,164,1,115.0,
442,436,1,84.5,
442,652,1,172.5,
442,674,2,1470.0,
442,682,1,232.0,
443,85,2,1828.3,
443,89,1,1614.0,1614
443,186,1,30.94,
443,216,1,2.6,
443,667,1,415.0,
443,714,1,1676.64,
456,62,1,99.0,
456,85,1,385.2,
456,88,1,73.44,
456,89,10,1146.798,308.4
456,114,5,289.5688,31.3344
456,124,1,33.115,
456,137,1,49.0,
456,153,1,22.8,
456,195,3,237.7,210.4
456,234,1,96.0,
456,235,2,979.96,
456,236,2,304.8,
456,618,1,936.1,
456,654,2,684.0,
456,663,2,204.6,
456,669,2,924.0,
456,680,1,174.0,
456,707,2,193.68,
456,736,1,180.0,
456,737,2,705.6,216.6
459,128,1,53.5491,
459,236,1,15.8,
465,85,1,87.34,
465,88,1,43.74,
465,89,1,5.4996,
465,95,2,46.32,
465,111,1,44.85,
465,136,1,11.25,
465,158,13,1850.67,
465,160,1,1204.05,
465,183,2,10.47,
465,186,7,113.04,
465,195,8,118.88,
465,230,18,13032.0,
465,234,2,6.75,
465,236,2,36.15,
465,246,5,42.6,
465,340,1,8.7,
465,383,5,83.3712,
465,384,3,102.0,
465,484,3,49.97,
465,524,6,53.94,
465,667,1,17.5,
465,669,6,7590.0,
465,673,1,675.0,
465,704,4,75.96,
465,725,1,43.53,
468,470,1,1524.1,
469,117,1,67.8996,
470,70,1,75.0,
470,95,1,286.44,
470,145,1,28.12,
470,158,1,40.44,
470,186,1,394.89,
470,191,1,12.6,
470,195,1,16.3,
470,240,1,59.0,
470,253,1,43.4,
470,654,1,578.0,
470,660,1,141.84,
470,669,1,424.0,
470,701,1,610.0,
470,717,1,118.5,
470,741,1,130.0,
471,686,1,544.6,
477,62,5,197.3613,
477,70,5,6601.02,
477,81,1,15.26,
477,85,6,442.84,
477,86,2,165.0,
477,89,7,163.6416,
477,90,2,44.7,
477,93,8,399.96,
477,95,12,413.9794,
477,108,17,1067.14,
477,114,8,408.3064,
477,117,3,156.3408,
477,124,18,993.41115,
477,129,19,288.08,
477,132,12,243.52,
477,135,1,156.42,
477,136,25,1733.0204,
477,138,4,120.3624,
477,145,4,97.0,
477,153,32,285.8,
477,156,13,2288.0,
477,158,13,782.17,
477,164,12,1675.6,
477,169,15,378.0,
477,173,14,155.82,
477,175,10,5210.0,
477,183,16,449.88,
477,186,63,1785.33,
477,189,4,30.88,
477,195,16,697.14,
477,196,2,5.34,
477,202,1,9.05,
477,208,6,51.68,
477,216,10,238.0,
477,222,14,435.28,
477,223,6,64.22,
477,234,6,13.2,
477,235,2,170.98,
477,236,11,1483.28,
477,237,8,25.86,
477,238,1,271.0,
477,241,5,46.7,
477,244,25,601.3776,
477,245,2,105.2,
477,246,26,354.7202,
477,253,2,2.46,
477,308,10,72.24,
477,323,4,20.98,
477,340,1,8.7,
477,353,9,68.4,
477,374,2,189.5,
477,409,2,2.64,
477,429,2,6.5,
477,471,1,34.49,
477,480,9,469.89,
477,508,1,1.65,
477,652,8,2020.0,
477,667,1,505.0,
477,669,5,1925.0,
477,674,4,2437.2,
477,681,1,33.54,
477,703,15,293.215,
477,705,2,74.52,
477,707,1,126.7608,
477,710,21,217.27,
477,713,5,51.82,
477,728,3,42.66,
477,736,6,158.28,
482,62,1,42.0,
486,70,1,131.8992,
486,76,2,48.4616,
486,84,2,73.42,
486,85,1,90.15,
486,86,1,824.08,
486,89,2,38.72,
486,96,1,100.0,
486,110,1,2.85,
486,114,2,112.5696,
486,136,4,481.3304,
486,137,1,12.25,
486,138,1,21.5388,
486,164,1,185.0,
486,168,1,63.68,
486,189,1,7.46,
486,202,1,94.1496,
486,208,4,860.36,
486,233,2,16.31,
486,240,2,19.001,
486,242,1,4.97,
486,244,1,31.5,
486,245,2,182.28,
486,246,5,1317.4798,
486,247,1,41.86,
486,248,4,548.89,
486,250,1,1023.1,
486,251,3,134.769,
486,253,2,394.56,
486,254,1,13.48,
486,314,1,1252.26,
486,353,2,168.9,
486,437,2,67.8,
486,636,1,59.13,
486,646,1,2.31,
486,649,1,94.1496,
486,650,3,148.16,
486,652,1,327.5,
486,653,1,79.8,
486,660,3,35.76,
486,666,1,228.0,
486,667,1,575.0,
486,669,1,360.0,
486,684,1,435.42,
486,706,2,82.052,
486,711,1,35.7408,
486,713,3,2480.98,
486,720,1,142.32,
486,736,1,12.93,
486,737,1,99.0,
486,742,2,8.12,
488,245,1,12.1,
488,247,1,48.04,
488,652,1,275.0,
488,677,1,360.0,360
488,686,2,498.0,
488,737,4,1484.2,
489,118,1,127.62,
489,186,1,15.62,
492,409,1,227.0,
493,124,1,46.55,
494,95,1,67.7208,
495,244,1,3.65,
496,183,1,40.7,
496,323,1,124.8,
496,401,1,18.96,
508,667,1,945.0,
508,687,1,209.0,
511,173,1,18.95,
514,70,3,69.36,
514,89,12,302.7,
517,62,1,70.47,
517,663,1,200.0,
518,158,1,14.37,
522,84,7,260.99,
522,96,6,28.47,
522,136,7,411.6,
522,148,7,178.5,
522,153,7,69.19,
522,158,3,47.37,
522,172,8,421.04,
522,173,3,157.5,
522,183,7,23.76,
522,186,11,1303.0,
522,196,14,590.92,
522,246,12,95.4099,
522,251,7,124.28,
522,253,7,10.02,
522,390,14,52.08,
522,397,7,29.09,
522,414,7,43.61,
522,658,7,1526.4,
522,660,7,905.6952,
522,661,7,1067.84,
522,667,7,3197.5,
522,669,7,7077.5,
522,673,7,3920.0,
522,674,7,3133.56,
522,680,7,1486.8,
522,701,1,1243.2,
522,703,14,1241.94,
522,704,14,1014.1,
522,716,3,200.7,
522,735,7,107.96,
522,736,7,277.2,
524,173,1,16.69,
527,654,1,1180.0,
527,699,2,598.6,
534,654,1,655.0,
534,702,1,274.8,
540,699,1,459.0,
540,701,1,310.8,
541,117,2,253.08,
541,195,1,912.0,
546,297,3,671.52,445.98
546,409,2,18.12,
546,687,1,41.8,
551,132,1,28.18,
551,660,1,274.32,
556,164,1,917.0,
556,244,6,8045.71,
556,643,1,232.0,
556,669,1,560.0,
556,673,1,620.0,
561,117,2,61.7592,
561,119,1,7.13,
561,158,2,100.16,
561,172,3,184.68,
561,183,2,110.92,
561,186,1,43.25,
561,191,3,59.13,
561,230,2,21.98,
561,234,3,89.64,
561,237,3,119.76,
561,323,1,43.75,
561,705,1,35.34,
561,714,1,17.43,
564,70,4,1486.992,
564,158,1,718.5,
564,195,1,20.43,
564,244,1,415.0,
564,673,1,675.0,
565,84,2,70.9,
565,138,2,360.382,
565,183,1,89.63,
565,462,1,2352.94,
565,544,1,20.69,
565,668,1,107.4,
565,673,1,1235.91,
565,674,1,1322.05,
567,661,1,156.0,
568,85,1,385.2,
568,173,1,37.9,
568,660,1,142.2,
568,674,1,870.0,
572,89,1,307.6704,307.6704
572,95,4,4571.946,4571.946
572,234,3,2663.05,
572,409,1,195.0,
572,736,1,1082.472,1082.472
574,62,2,149.67,
574,95,3,184.7412,
574,104,1,675.0,
574,116,1,102.4488,
574,128,2,144.7614,
574,136,3,408.8735,
574,158,1,15.79,
574,183,6,105.3,
574,236,1,9.78,
574,237,1,103.0,
574,245,2,127.2,
574,253,2,15.62,
574,667,1,450.0,
575,136,1,100.5,
575,236,1,150.0,
575,244,1,19.99,
575,412,1,9.66,
575,669,1,490.0,
575,674,2,1905.0,1035
575,687,1,67.0,67
575,699,2,892.0,892
575,725,1,94.5,
576,143,1,130.0,
576,244,1,1199.5,
578,114,1,62.5,
580,741,1,142.2,
581,654,2,182.0,
582,62,1,83.85,
582,85,1,32.88,
582,89,1,13.5504,
582,148,3,96.05,
582,150,3,115.83,
582,153,1,33.59,
582,156,1,4.47,
582,158,3,171.6402,
582,160,4,73.64,
582,177,3,126.0,42
582,183,1,4.07,
582,185,2,49.32,
582,186,1,15.47,
582,196,2,8.78,
582,202,4,117.65,
582,230,1,9.3,
582,234,1,10.29,
582,235,1,22.26,
582,236,1,44.8,
582,243,1,114.76,
582,244,2,26.88,
582,248,1,13.18,
582,254,3,24.52,
582,390,3,82.56,
582,409,4,41.52,
582,587,1,58.25,
582,618,1,7.39,
582,636,2,168.0,
582,664,1,145.8,
582,669,1,24.0,
582,673,1,620.0,
582,674,2,2550.0,
583,110,2,92.92,
583,114,1,47.9196,
583,117,1,46.1496,
583,136,1,147.7206,
583,150,2,47.56,
583,169,5,102.88,
583,170,1,21.75,
583,195,1,25.7,
583,196,1,27.5,
583,227,1,5.26,
583,230,7,115.45,
583,233,1,9.14,
583,237,1,47.84,
583,238,3,61.02,
583,239,1,104.3196,
583,241,2,127.32,
583,244,1,14.66,
583,245,3,52.84,
583,246,10,158.76,
583,247,1,22.95,
583,248,2,38.7,
583,251,1,23.8,
583,374,2,15.2,
583,477,1,12.8,
583,713,2,64.06,
583,728,1,13.44,
585,70,1,20.34,
585,85,1,394.56,
585,110,1,552.0,
585,136,1,90.0,
585,138,1,192.192,
585,150,1,18.5,
585,390,1,115.2,
585,409,2,66.73,
585,654,1,179.0,
586,136,1,87.0,
586,390,1,9.6,
586,416,1,12.97,
586,494,1,13.84,
586,504,1,43.47,
586,670,1,232.5,
586,672,1,395.0,
593,138,1,15.3,
593,154,1,48.8,
593,244,1,340.1,
593,314,1,123.48,
593,653,2,282.3,
593,654,5,628.9,
593,660,1,142.2,
593,667,1,450.0,
593,669,1,465.0,
593,674,1,870.0,
593,682,1,228.0,
593,683,1,178.0,
593,687,1,372.78,
593,691,3,1011.4,
593,699,2,198.0,
593,701,3,932.4,
593,703,2,335.5,
593,736,1,202.0,
594,237,1,50.91,
595,126,1,21.14,
595,132,1,27.66,
595,148,1,29.13,
595,149,1,26.4,
595,150,1,23.22,
595,156,1,15.77,
595,168,1,3.63,
595,230,1,13.27,
595,240,1,34.29,
595,246,1,18.36,
595,248,1,6.6,
595,250,1,5.24,
595,652,1,265.0,
