id,distributorprofile_id,name,uf
37400,8,Firmino Alves,BA
37401,8,Floresta Azul,BA
37402,8,Formosa do Rio Preto,BA
37403,8,Gandu,BA
37404,8,Gavião,BA
37405,8,Gentio do Ouro,BA
37406,8,Glória,BA
37407,8,Gongogi,BA
37408,8,Governador Mangabeira,BA
37409,8,Guajeru,BA
37410,8,Guanambi,BA
37411,8,Guaratinga,BA
37412,8,Heliópolis,BA
37413,8,Iaçu,BA
37414,8,Ibiassucê,BA
37415,8,Ibicaraí,BA
37416,8,Ibicoara,BA
37417,8,Ibicuí,BA
37418,8,Ibipeba,BA
37419,8,Ibipitanga,BA
37420,8,Ibiquera,BA
37421,8,Ibirapitanga,BA
37422,8,Ibirapuã,BA
37423,8,Ibirataia,BA
37424,8,Ibitiara,BA
37425,8,Ibititá,BA
37426,8,Ibotirama,BA
37427,8,Ichu,BA
37428,8,Igaporã,BA
37429,8,Igrapiúna,BA
37430,8,Iguaí,BA
37431,8,Ilhéus,BA
37432,8,Inhambupe,BA
37433,8,Ipecaetá,BA
37434,8,Ipiaú,BA
37435,8,Ipirá,BA
37436,8,Ipupiara,BA
37437,8,Irajuba,BA
37438,8,Iramaia,BA
37439,8,Iraquara,BA
37440,8,Irará,BA
37441,8,Irecê,BA
37442,8,Itabela,BA
37443,8,Itaberaba,BA
37444,8,Itabuna,BA
37445,8,Itacaré,BA
37446,8,Itaeté,BA
37447,8,Itagi,BA
37448,8,Itagibá,BA
37449,8,Itagimirim,BA
37450,8,Itaguaçu da Bahia,BA
29022,30,Cravinhos,SP
29044,30,Piracicaba,SP
37451,8,Itaju do Colônia,BA
37452,8,Itajuípe,BA
37453,8,Itamaraju,BA
37454,8,Itamari,BA
37455,8,Itambé,BA
37456,8,Itanagra,BA
37457,8,Itanhém,BA
37458,8,Itaparica,BA
37459,8,Itapé,BA
37460,8,Itapebi,BA
37461,8,Itapetinga,BA
37462,8,Itapicuru,BA
37463,8,Itapitanga,BA
37464,8,Itaquara,BA
37465,8,Itarantim,BA
37466,8,Itatim,BA
37467,8,Itiruçu,BA
37468,8,Itiúba,BA
37469,8,Itororó,BA
37470,8,Ituaçu,BA
37471,8,Ituberá,BA
37472,8,Iuiú,BA
37473,8,Jaborandi,BA
37474,8,Jacaraci,BA
37475,8,Jacobina,BA
37476,8,Jaguaquara,BA
37477,8,Jaguarari,BA
37478,8,Jaguaripe,BA
37479,8,Jandaíra,BA
37480,8,Jequié,BA
37481,8,Jeremoabo,BA
37482,8,Jiquiriçá,BA
37483,8,Jitaúna,BA
37484,8,João Dourado,BA
37485,8,Juazeiro,BA
37486,8,Jucuruçu,BA
37487,8,Jussara,BA
37488,8,Jussari,BA
37489,8,Jussiape,BA
37490,8,Lafaiete Coutinho,BA
37491,8,Lagoa Real,BA
37492,8,Laje,BA
37493,8,Lajedão,BA
37494,8,Lajedinho,BA
37495,8,Lajedo do Tabocal,BA
37496,8,Lamarão,BA
37497,8,Lapão,BA
37498,8,Lauro de Freitas,BA
37499,8,Lençóis,BA
37500,8,Licínio de Almeida,BA
37501,8,Livramento de Nossa Senhora,BA
37502,8,Luís Eduardo Magalhães,BA
37503,8,Macajuba,BA
37504,8,Macarani,BA
37505,8,Macaúbas,BA
37506,8,Macururé,BA
37507,8,Madre de Deus,BA
37508,8,Maetinga,BA
37509,8,Maiquinique,BA
37510,8,Mairi,BA
37511,8,Malhada,BA
37512,8,Malhada de Pedras,BA
37513,8,Manoel Vitorino,BA
37514,8,Mansidão,BA
37515,8,Maracás,BA
37516,8,Maragogipe,BA
37517,8,Maraú,BA
37518,8,Marcionílio Souza,BA
37519,8,Mascote,BA
37520,8,Mata de São João,BA
37521,8,Matina,BA
37522,8,Medeiros Neto,BA
37523,8,Miguel Calmon,BA
37524,8,Milagres,BA
37525,8,Mirangaba,BA
37526,8,Mirante,BA
37527,8,Monte Santo,BA
37528,8,Morpará,BA
37529,8,Morro do Chapéu,BA
37530,8,Mortugaba,BA
37531,8,Mucugê,BA
37532,8,Mucuri,BA
37533,8,Mulungu do Morro,BA
37534,8,Mundo Novo,BA
37535,8,Muniz Ferreira,BA
37536,8,Muquém de São Francisco,BA
37537,8,Muritiba,BA
37538,8,Mutuípe,BA
37539,8,Nazaré,BA
37540,8,Nilo Peçanha,BA
37541,8,Nordestina,BA
37542,8,Nova Canaã,BA
37543,8,Nova Fátima,BA
37544,8,Nova Ibiá,BA
37545,8,Nova Itarana,BA
37546,8,Nova Redenção,BA
37547,8,Nova Soure,BA
37548,8,Nova Viçosa,BA
37549,8,Novo Horizonte,BA
37550,8,Novo Triunfo,BA
37551,8,Olindina,BA
37552,8,Oliveira dos Brejinhos,BA
37553,8,Ouriçangas,BA
37554,8,Ourolândia,BA
37555,8,Palmas de Monte Alto,BA
37556,8,Palmeiras,BA
37557,8,Paramirim,BA
37558,8,Paratinga,BA
37559,8,Paripiranga,BA
37560,8,Pau Brasil,BA
37561,8,Paulo Afonso,BA
37562,8,Pé de Serra,BA
37563,8,Pedrão,BA
37564,8,Pedro Alexandre,BA
37565,8,Piatã,BA
37566,8,Pilão Arcado,BA
37567,8,Pindaí,BA
37568,8,Pindobaçu,BA
37569,8,Pintadas,BA
37570,8,Piraí do Norte,BA
37571,8,Piripá,BA
37572,8,Piritiba,BA
37573,8,Planaltino,BA
37574,8,Planalto,BA
37575,8,Poções,BA
37576,8,Pojuca,BA
37577,8,Ponto Novo,BA
37578,8,Porto Seguro,BA
37579,8,Potiraguá,BA
37580,8,Prado,BA
37581,8,Presidente Dutra,BA
37582,8,Presidente Jânio Quadros,BA
37583,8,Presidente Tancredo Neves,BA
37584,8,Queimadas,BA
37585,8,Quijingue,BA
37586,8,Quixabeira,BA
37587,8,Rafael Jambeiro,BA
37588,8,Remanso,BA
37589,8,Retirolândia,BA
37590,8,Riachão das Neves,BA
37591,8,Riachão do Jacuípe,BA
37592,8,Riacho de Santana,BA
37593,8,Ribeira do Amparo,BA
37594,8,Ribeira do Pombal,BA
37595,8,Ribeirão do Largo,BA
37596,8,Rio de Contas,BA
37597,8,Rio do Antônio,BA
37598,8,Rio do Pires,BA
37599,8,Rio Real,BA
37600,8,Rodelas,BA
37601,8,Ruy Barbosa,BA
37602,8,Salinas da Margarida,BA
37603,8,Salvador,BA
37604,8,Santa Bárbara,BA
37605,8,Santa Brígida,BA
37606,8,Santa Cruz Cabrália,BA
37607,8,Santa Cruz da Vitória,BA
37608,8,Santa Inês,BA
37609,8,Santa Luzia,BA
37610,8,Santa Maria da Vitória,BA
37611,8,Santa Rita de Cássia,BA
37612,8,Santa Teresinha,BA
37613,8,Santaluz,BA
37614,8,Santana,BA
37615,8,Santanópolis,BA
37616,8,Santo Amaro,BA
37617,8,Santo Antônio de Jesus,BA
37618,8,Santo Estêvão,BA
37619,8,São Desidério,BA
37620,8,São Domingos,BA
37621,8,São Felipe,BA
37622,8,São Félix,BA
37623,8,São Félix do Coribe,BA
37624,8,São Francisco do Conde,BA
37625,8,São Gabriel,BA
37626,8,São Gonçalo dos Campos,BA
37627,8,São José da Vitória,BA
37628,8,São José do Jacuípe,BA
37629,8,São Miguel das Matas,BA
37630,8,São Sebastião do Passé,BA
37631,8,Sapeaçu,BA
37632,8,Sátiro Dias,BA
37633,8,Saubara,BA
29023,30,Cordeirópolis,SP
29045,30,Ribeirão Preto,SP
37634,8,Saúde,BA
37635,8,Seabra,BA
37636,8,Sebastião Laranjeiras,BA
37637,8,Senhor do Bonfim,BA
37638,8,Sento Sé,BA
37639,8,Serra do Ramalho,BA
37640,8,Serra Dourada,BA
37641,8,Serra Preta,BA
37642,8,Serrinha,BA
37643,8,Serrolândia,BA
37644,8,Simões Filho,BA
37645,8,Sítio do Mato,BA
37646,8,Sítio do Quinto,BA
37647,8,Sobradinho,BA
37648,8,Souto Soares,BA
37649,8,Tabocas do Brejo Velho,BA
37650,8,Tanhaçu,BA
37651,8,Tanque Novo,BA
37652,8,Tanquinho,BA
37653,8,Taperoá,BA
37654,8,Tapiramutá,BA
37655,8,Teixeira de Freitas,BA
37656,8,Teodoro Sampaio,BA
37657,8,Teofilândia,BA
37658,8,Teolândia,BA
37659,8,Terra Nova,BA
37660,8,Tremedal,BA
37661,8,Tucano,BA
37662,8,Uauá,BA
37663,8,Ubaíra,BA
37664,8,Ubaitaba,BA
37665,8,Ubatã,BA
37666,8,Uibaí,BA
37667,8,Umburanas,BA
37668,8,Una,BA
37669,8,Urandi,BA
37670,8,Uruçuca,BA
37671,8,Utinga,BA
37672,8,Valença,BA
37673,8,Valente,BA
37674,8,Várzea da Roça,BA
37675,8,Várzea do Poço,BA
37676,8,Várzea Nova,BA
37677,8,Varzedo,BA
37678,8,Vera Cruz,BA
37679,8,Vereda,BA
37680,8,Vitória da Conquista,BA
37681,8,Wagner,BA
37682,8,Wanderley,BA
37683,8,Wenceslau Guimarães,BA
37684,8,Xique-Xique,BA
39410,47,Jaguariúna,SP
39447,58,Águas de Santa Bárbara,SP
39483,58,Cubatão,SP
39519,58,Jundiaí,SP
39555,58,Pirapora do Bom Jesus,SP
39591,58,São Vicente,SP
39627,61,Saltinho,SP
39663,61,Amparo,SP
39699,67,São Paulo,SP
39735,69,Jaguariúna,SP
39764,74,Cabreúva,SP
39800,80,Águas de Lindóia,SP
39836,88,Socorro,SP
39872,94,Mogi Mirim,SP
39908,92,Campinas,SP
39944,96,Leme,SP
40119,107,Nova Odessa,SP
40154,97,Santos,SP
40189,111,São José do Rio Preto,SP
40224,110,Londrina,PR
40259,110,Mogi das Cruzes,SP
40294,95,Ouro Fino,MG
40329,86,Jaguariúna,SP
40364,11,Rio de Janeiro,RJ
40399,121,Cubatão,SP
40434,121,Mogi das Cruzes,SP
40469,121,Taboão da Serra,SP
40539,86,Araras,SP
40573,86,Boituva,SP
40709,156,Agudos,SP
40743,156,Cajobi,SP
40777,156,Itaí,SP
40811,156,Ouroeste,SP
40845,156,Rio Claro,SP
40879,156,Tietê,SP
40913,159,Vinhedo,SP
40947,160,Mogi Mirim,SP
40981,164,Conchal,SP
41015,165,Pedra Bela,SP
41049,115,Ourinhos,SP
41082,168,Santa Rosa de Viterbo,SP
41148,183,Itapira,SP
41181,189,Santo André,SP
41214,198,Angra dos Reis,RJ
41247,211,Hortolândia,SP
41280,215,Jaguariúna,SP
41313,216,Santo Antônio do Jardim,SP
41346,220,São Paulo,SP
41379,226,Americana,SP
41412,224,Campinas,SP
41445,224,Jacareí,SP
41478,224,Governador Valadares,MG
41511,224,Nova Iguaçu,RJ
41544,184,Amparo,SP
41577,184,Cubatão,SP
41610,184,Jaboticabal,SP
41643,184,Penápolis,SP
41676,184,Santo Antônio de Posse,SP
41742,236,Limeira,SP
41775,238,São Paulo,SP
41841,242,Rio de Janeiro,RJ
41874,253,Paulínia,SP
41907,258,Itapira,SP
41940,258,Iracemápolis,SP
41973,272,Barueri,SP
42038,284,Jaguariúna,SP
42070,295,Pederneiras,SP
42102,304,Guarulhos,SP
42134,307,Recife,PE
42166,60,Mogi das Cruzes,SP
42257,321,Cabreúva,SP
42289,322,Sapucaia do Sul,RS
42321,322,Terra de Areia,RS
42353,275,Jandira,SP
42417,329,São Paulo,SP
42449,333,Amparo,PB
42481,336,Ponta Grossa,PR
42512,336,Luzerna,SC
42543,337,Sorocaba,SP
42574,340,Guarulhos,SP
42636,346,Tietê,SP
42667,348,Osasco,SP
42729,355,Americana,SP
42760,275,Águas de Santa Bárbara,SP
42791,275,Cachoeira Paulista,SP
42822,275,Guaratinguetá,SP
42853,275,Joanópolis,SP
42884,275,Pedreira,SP
42915,275,Santa Rosa de Viterbo,SP
42946,275,Taubaté,SP
42977,364,Santa Bárbara d`Oeste,SP
43008,282,Sorocaba,SP
43039,413,Vargem Grande Paulista,SP
43070,419,Mogi Guaçu,SP
43101,180,Águas de São Pedro,SP
43132,180,Cajati,SP
43163,180,Ilhabela,SP
43194,180,Louveira,SP
43225,180,Porto Ferreira,SP
43256,180,São Roque,SP
43287,434,Santo André,SP
43318,441,Cuiabá,MT
43349,448,Elias Fausto,SP
43380,456,Lorena,SP
43411,464,Praia Grande,SP
43501,498,Socorro,SP
43754,528,Campinas,SP
43785,530,Campo Limpo Paulista,SP
43816,531,Barretos,SP
43847,531,Jandira,SP
43878,531,Dracena,SP
43909,531,Nipoã,SP
43940,531,Paraíso,SP
43971,531,São José do Rio Preto,SP
44002,531,Américo Brasiliense,SP
44033,531,Icém,SP
44064,531,Piquerobi,SP
44095,531,Promissão,SP
44126,531,Avaré,SP
44157,531,Itapeva,SP
44188,531,Juquiá,SP
44219,531,Rio Grande da Serra,SP
44250,531,Santa Mercedes,SP
44281,531,Canas,SP
44312,531,Marabá Paulista,SP
44343,531,Morungaba,SP
44374,531,São José do Barreiro,SP
44405,531,Tanabi,SP
44436,531,Uru,SP
44467,536,Caieiras,SP
29024,30,Embu-Guaçu,SP
29046,30,Rio Claro,SP
39411,47,Santo Antônio de Posse,SP
39448,58,Águas de São Pedro,SP
39484,58,Elias Fausto,SP
39520,58,Juquiá,SP
39556,58,Poá,SP
39592,58,Sarapuí,SP
39628,61,Rio Claro,SP
39664,61,Monte Alegre do Sul,SP
39700,66,Socorro,SP
39736,69,Pedreira,SP
39765,74,Pirapora do Bom Jesus,SP
39801,80,Lindóia,SP
39837,88,Lindóia,SP
39873,94,Mogi Guaçu,SP
39909,95,Monte Alegre do Sul,SP
39945,96,Araras,SP
40120,107,Paulínia,SP
40155,97,Santópolis do Aguapeí,SP
40190,111,Ribeirão Preto,SP
40225,110,São José dos Campos,SP
40260,110,Mogi Guaçu,SP
40295,95,Bueno Brandão,MG
40330,86,Mogi Guaçu,SP
40365,11,Belo Horizonte,MG
40400,121,Embu-Guaçu,SP
40435,121,Mogi Guaçu,SP
40470,121,Tatuí,SP
40540,86,Santa Rita do Passa Quatro,SP
40574,86,Pereiras,SP
40710,156,Altinópolis,SP
40744,156,Campinas,SP
40778,156,Itapeva,SP
40846,156,Rosana,SP
40880,156,Uchoa,SP
40914,159,Águas de Lindóia,SP
40948,160,Itapira,SP
40982,164,Artur Nogueira,SP
41016,165,Amparo,PB
41050,115,São Paulo,SP
41083,168,São Sebastião da Grama,SP
41149,183,Jaguariúna,SP
41182,189,Osasco,SP
41215,202,São Paulo,SP
41248,211,Sumaré,SP
41281,215,Americana,SP
41314,216,Ouro Fino,MG
41347,221,Rio de Janeiro,RJ
41380,226,Presidente Prudente,SP
41413,224,Ribeirão Preto,SP
41446,224,Marília,SP
41479,224,Nova Lima,MG
41512,224,Valença,RJ
41545,184,Araçoiaba da Serra,SP
41578,184,Descalvado,SP
41611,184,Jacareí,SP
41644,184,Pereira Barreto,SP
41677,184,Santo Antônio do Pinhal,SP
41710,236,Aguaí,SP
41743,236,Lindóia,SP
41776,238,São Caetano do Sul,SP
41842,242,Palmas,TO
41908,258,Monte Mor,SP
41941,258,Aguaí,SP
41974,272,Jandira,SP
42007,282,Santo André,SP
42039,284,Paulínia,SP
42071,295,Macatuba,SP
42103,304,Mauá,SP
42135,307,Olinda,PE
42167,60,Santana de Parnaíba,SP
42290,322,São Leopoldo,RS
42322,322,Três Cachoeiras,RS
42354,275,Juquitiba,SP
42386,275,São Bernardo do Campo,SP
42418,329,Campinas,SP
42450,333,Bragança Paulista,SP
42482,336,Londrina,PR
42513,336,Palmitos,SC
42544,337,Araçoiaba da Serra,SP
42575,340,São Carlos,SP
42637,346,Iperó,SP
42668,348,Barueri,SP
42699,345,Guararema,SP
42730,355,Hortolândia,SP
42761,275,Águas de São Pedro,SP
42792,275,Caconde,SP
42823,275,Guariba,SP
42854,275,Juquiá,SP
42885,275,Pedro de Toledo,SP
42916,275,Santo Antônio de Posse,SP
42947,275,Tietê,SP
42978,364,Limeira,SP
43009,282,Araçoiaba da Serra,SP
43040,413,São Roque,SP
43071,419,Jaguariúna,SP
43102,180,Alambari,SP
43133,180,Cajobi,SP
43164,180,Iperó,SP
43195,180,Mairinque,SP
43226,180,Praia Grande,SP
43257,180,São Sebastião,SP
43288,440,São Paulo,SP
43319,441,Salvador,BA
43350,448,Porto Feliz,SP
43381,456,Guaratinguetá,SP
43470,494,Santo André,SP
43502,498,Pedreira,SP
43755,528,Jundiaí,SP
43786,530,Várzea Paulista,SP
43817,531,Barueri,SP
43848,531,Jaú,SP
43879,531,Duartina,SP
43910,531,Nova Aliança,SP
43941,531,Paranapanema,SP
43972,531,São José dos Campos,SP
44003,531,Américo de Campos,SP
44034,531,Iepê,SP
44065,531,Piquete,SP
44096,531,Quadra,SP
44127,531,Bady Bassitt,SP
44158,531,Itapira,SP
44189,531,Juquitiba,SP
44220,531,Riolândia,SP
44251,531,Santa Rita do Passa Quatro,SP
44282,531,Cândido Mota,SP
44313,531,Maracaí,SP
44344,531,Motuca,SP
44375,531,São José do Rio Pardo,SP
44406,531,Tapiraí,SP
44437,531,Valentim Gentil,SP
44468,536,Atibaia,SP
29025,30,Embu,SP
29047,30,Salto,SP
30831,8,Abreu e Lima,PE
30832,8,Afogados da Ingazeira,PE
30833,8,Afrânio,PE
30834,8,Agrestina,PE
30835,8,Água Preta,PE
30836,8,Águas Belas,PE
30837,8,Alagoinha,PE
30838,8,Aliança,PE
30839,8,Altinho,PE
30840,8,Amaraji,PE
30841,8,Angelim,PE
30842,8,Araçoiaba,PE
30843,8,Araripina,PE
30844,8,Arcoverde,PE
30845,8,Barra de Guabiraba,PE
30846,8,Barreiros,PE
30847,8,Belém de Maria,PE
30848,8,Belém de São Francisco,PE
30849,8,Belo Jardim,PE
30850,8,Betânia,PE
30851,8,Bezerros,PE
30852,8,Bodocó,PE
30853,8,Bom Conselho,PE
30854,8,Bom Jardim,PE
30855,8,Bonito,PE
30856,8,Brejão,PE
30857,8,Brejinho,PE
30858,8,Brejo da Madre de Deus,PE
30859,8,Buenos Aires,PE
30860,8,Buíque,PE
30861,8,Cabo de Santo Agostinho,PE
30862,8,Cabrobó,PE
30863,8,Cachoeirinha,PE
30864,8,Caetés,PE
30865,8,Calçado,PE
30866,8,Calumbi,PE
30867,8,Camaragibe,PE
30868,8,Camocim de São Félix,PE
30869,8,Camutanga,PE
30870,8,Canhotinho,PE
30871,8,Capoeiras,PE
30872,8,Carnaíba,PE
30873,8,Carnaubeira da Penha,PE
30874,8,Carpina,PE
30875,8,Caruaru,PE
30876,8,Casinhas,PE
30877,8,Catende,PE
30878,8,Cedro,PE
30879,8,Chã de Alegria,PE
30880,8,Chã Grande,PE
30881,8,Condado,PE
30882,8,Correntes,PE
30883,8,Cortês,PE
30884,8,Cumaru,PE
30885,8,Cupira,PE
30886,8,Custódia,PE
30887,8,Dormentes,PE
30888,8,Escada,PE
30889,8,Exu,PE
30890,8,Feira Nova,PE
30891,8,Fernando de Noronha,PE
30892,8,Ferreiros,PE
30893,8,Flores,PE
30894,8,Floresta,PE
30895,8,Frei Miguelinho,PE
30896,8,Gameleira,PE
30897,8,Garanhuns,PE
30898,8,Glória do Goitá,PE
30899,8,Goiana,PE
30900,8,Granito,PE
30901,8,Gravatá,PE
30902,8,Iati,PE
30903,8,Ibimirim,PE
30904,8,Ibirajuba,PE
30905,8,Igarassu,PE
30906,8,Iguaraci,PE
30907,8,Ilha de Itamaracá,PE
30908,8,Inajá,PE
30909,8,Ingazeira,PE
30910,8,Ipojuca,PE
30911,8,Ipubi,PE
30912,8,Itacuruba,PE
30913,8,Itaíba,PE
30914,8,Itambé,PE
30915,8,Itapetim,PE
30916,8,Itapissuma,PE
30917,8,Itaquitinga,PE
30918,8,Jaboatão dos Guararapes,PE
30919,8,Jaqueira,PE
30920,8,Jataúba,PE
30921,8,Jatobá,PE
30922,8,João Alfredo,PE
30923,8,Joaquim Nabuco,PE
30924,8,Jucati,PE
30925,8,Jupi,PE
30926,8,Jurema,PE
30927,8,Lagoa do Carro,PE
30928,8,Lagoa do Itaenga,PE
30929,8,Lagoa do Ouro,PE
30930,8,Lagoa dos Gatos,PE
30931,8,Lagoa Grande,PE
30932,8,Lajedo,PE
30933,8,Limoeiro,PE
30934,8,Macaparana,PE
30935,8,Machados,PE
30936,8,Manari,PE
30937,8,Maraial,PE
30938,8,Mirandiba,PE
30939,8,Moreilândia,PE
30940,8,Moreno,PE
30941,8,Nazaré da Mata,PE
30942,8,Olinda,PE
30943,8,Orobó,PE
30944,8,Orocó,PE
30945,8,Ouricuri,PE
30946,8,Palmares,PE
30947,8,Palmeirina,PE
30948,8,Panelas,PE
30949,8,Paranatama,PE
30950,8,Parnamirim,PE
30951,8,Passira,PE
30952,8,Paudalho,PE
30953,8,Paulista,PE
30954,8,Pedra,PE
30955,8,Pesqueira,PE
30956,8,Petrolândia,PE
30957,8,Petrolina,PE
30958,8,Poção,PE
30959,8,Pombos,PE
30960,8,Primavera,PE
30961,8,Quipapá,PE
30962,8,Quixaba,PE
30963,8,Recife,PE
30964,8,Riacho das Almas,PE
30965,8,Ribeirão,PE
30966,8,Rio Formoso,PE
30967,8,Sairé,PE
30968,8,Salgadinho,PE
30969,8,Salgueiro,PE
30970,8,Saloá,PE
30971,8,Sanharó,PE
30972,8,Santa Cruz,PE
30973,8,Santa Cruz da Baixa Verde,PE
30974,8,Santa Cruz do Capibaribe,PE
30975,8,Santa Filomena,PE
30976,8,Santa Maria da Boa Vista,PE
30977,8,Santa Maria do Cambucá,PE
30978,8,Santa Terezinha,PE
30979,8,São Benedito do Sul,PE
30980,8,São Bento do Una,PE
30981,8,São Caitano,PE
30982,8,São João,PE
30983,8,São Joaquim do Monte,PE
30984,8,São José da Coroa Grande,PE
30985,8,São José do Belmonte,PE
30986,8,São José do Egito,PE
30987,8,São Lourenço da Mata,PE
30988,8,São Vicente Ferrer,PE
30989,8,Serra Talhada,PE
30990,8,Serrita,PE
30991,8,Sertânia,PE
30992,8,Sirinhaém,PE
30993,8,Solidão,PE
30994,8,Surubim,PE
30995,8,Tabira,PE
30996,8,Tacaimbó,PE
30997,8,Tacaratu,PE
30998,8,Tamandaré,PE
30999,8,Taquaritinga do Norte,PE
31000,8,Terezinha,PE
31001,8,Terra Nova,PE
31002,8,Timbaúba,PE
31003,8,Toritama,PE
31004,8,Tracunhaém,PE
31005,8,Trindade,PE
31006,8,Triunfo,PE
31007,8,Tupanatinga,PE
31008,8,Tuparetama,PE
31009,8,Venturosa,PE
31010,8,Verdejante,PE
31011,8,Vertente do Lério,PE
31012,8,Vertentes,PE
31013,8,Vicência,PE
27300,45,Ribeirão Preto,SP
29026,30,Franco da Rocha,SP
29048,30,Santo André,SP
31014,8,Vitória de Santo Antão,PE
31015,8,Xexéu,PE
39412,47,Holambra,SP
39449,58,Alambari,SP
39485,58,Embu,SP
39521,58,Juquitiba,SP
39557,58,Porangaba,SP
39593,58,Serra Negra,SP
39629,61,Araras,SP
39665,61,Pedreira,SP
39701,66,Águas de Lindóia,SP
39737,69,Santa Bárbara d`Oeste,SP
39766,74,Holambra,SP
39802,80,Serra Negra,SP
39838,88,Águas de Lindóia,SP
39874,94,Mogi das Cruzes,SP
39910,95,Pinhalzinho,SP
39946,96,Limeira,SP
39981,100,São Paulo,SP
40121,107,Indaiatuba,SP
40156,97,Itapira,SP
40191,111,Barretos,SP
40226,110,Araraquara,SP
40261,110,Mogi Mirim,SP
40296,95,Borda da Mata,MG
40331,86,Mogi Mirim,SP
40366,57,Mogi das Cruzes,SP
40401,121,Ferraz de Vasconcelos,SP
40436,121,Mogi Mirim,SP
40471,121,Taubaté,SP
40541,86,Pirassununga,SP
40575,86,Cesário Lange,SP
40643,137,São Bento do Sapucaí,SP
40711,156,Americana,SP
40745,156,Cândido Mota,SP
40779,156,Itapira,SP
40813,156,Palmital,SP
40847,156,Sertãozinho,SP
40881,156,Urupês,SP
40915,159,Lindóia,SP
40949,160,Jaguariúna,SP
40983,164,Cordeirópolis,SP
41017,165,Serra Negra,SP
41051,168,Aguaí,SP
41084,168,Rio Claro,SP
41150,183,Serra Negra,SP
41183,189,São Paulo,SP
41216,202,Rio de Janeiro,RJ
41249,211,Paulínia,SP
41282,215,Piracicaba,SP
41315,216,Borda da Mata,MG
41348,221,São Paulo,SP
41381,226,Jacareí,SP
41414,224,Santos,SP
41447,224,Sumaré,SP
41480,224,Araguari,MG
41513,224,São João da Barra,RJ
41546,184,Araçatuba,SP
41579,184,Diadema,SP
41612,184,Jaguariúna,SP
41645,184,Peruíbe,SP
41678,184,Santos,SP
41711,236,Águas da Prata,SP
41744,236,Louveira,SP
41810,125,Socorro,SP
41843,242,Fortaleza,CE
41876,254,Cruzeiro,SP
41909,258,Capivari,SP
41942,258,Estiva Gerbi,SP
41975,272,Osasco,SP
42008,282,Diadema,SP
42040,284,Pedreira,SP
42072,295,Avaí,SP
42104,304,Cotia,SP
42136,309,São Paulo,SP
42168,60,Cajamar,SP
42227,321,São Paulo,SP
42259,321,São Roque,SP
42291,322,Novo Hamburgo,RS
42355,275,Mairiporã,SP
42387,275,São Lourenço da Serra,SP
42419,329,Jundiaí,SP
42451,333,Santos,SP
42483,336,Maringá,PR
42514,336,Penha,SC
42545,69,Atibaia,SP
42576,340,Araras,SP
42638,346,Tatuí,SP
42669,348,Arujá,SP
42700,345,Caieiras,SP
42762,275,Alambari,SP
42793,275,Socorro,SP
42824,275,Guarujá,SP
42855,275,Laranjal Paulista,SP
42886,275,Peruíbe,SP
42917,275,Santo Antônio do Jardim,SP
42948,275,Torrinha,SP
42979,364,Itupeva,SP
43010,406,São Paulo,SP
43041,413,Votorantim,SP
43072,419,Indaiatuba,SP
43103,180,Alumínio,SP
43134,180,Campinas,SP
43165,180,Ipeúna,SP
43196,180,Mairiporã,SP
43227,180,Queluz,SP
43258,180,São Vicente,SP
43289,440,Taubaté,SP
43320,441,Vitória,ES
43351,448,Campinas,SP
43382,456,Pindamonhangaba,SP
43439,183,Campinas,SP
43471,498,Amparo,SP
43503,498,Indaiatuba,SP
43756,528,Santo André,SP
43787,530,Cajamar,SP
43818,531,Bauru,SP
43849,531,Jundiaí,SP
43880,531,Dumont,SP
43911,531,Nova Campina,SP
43942,531,Paranapuã,SP
43973,531,São Vicente,SP
44004,531,Amparo,SP
44035,531,Igaraçu do Tietê,SP
44066,531,Piracaia,SP
44097,531,Quatá,SP
44128,531,Balbinos,SP
44159,531,Itapirapuã Paulista,SP
44190,531,Lagoinha,SP
44221,531,Riversul,SP
44252,531,Santa Rita d`Oeste,SP
44283,531,Cândido Rodrigues,SP
44314,531,Marapoama,SP
44345,531,Murutinga do Sul,SP
44376,531,São Lourenço da Serra,SP
44407,531,Tapiratiba,SP
44438,531,Valparaíso,SP
44469,536,Bragança Paulista,SP
27301,45,Serrana,SP
29027,30,Guarulhos,SP
29049,30,São Carlos,SP
31016,8,Alto Alegre,RR
31017,8,Amajari,RR
31018,8,Boa Vista,RR
31019,8,Bonfim,RR
31020,8,Cantá,RR
31021,8,Caracaraí,RR
31022,8,Caroebe,RR
31023,8,Iracema,RR
31024,8,Mucajaí,RR
31025,8,Normandia,RR
31026,8,Pacaraima,RR
31027,8,Rorainópolis,RR
31028,8,São João da Baliza,RR
31029,8,São Luiz,RR
31030,8,Uiramutã,RR
31926,8,Rio Branco,AC
39413,47,Itapira,SP
39450,58,Alumínio,SP
39486,58,Embu-Guaçu,SP
39522,58,Lagoinha,SP
39558,58,Porto Feliz,SP
39594,58,Socorro,SP
39630,61,Pirassununga,SP
39666,61,Louveira,SP
39738,69,Lindóia,SP
39767,74,Mogi Guaçu,SP
39803,80,Socorro,SP
39839,88,Serra Negra,SP
39875,94,São João da Boa Vista,SP
39911,95,Socorro,SP
39947,96,Americana,SP
39982,101,São Paulo,SP
40122,97,Aspásia,SP
40157,97,Itapirapuã Paulista,SP
40192,111,Araraquara,SP
40227,110,Araçatuba,SP
40262,110,Florianópolis,SC
40297,95,Inconfidentes,MG
