user_id,consumidor_id,cep,cidade,cidade_id,estado,estado_id,anomes_cadastro,data_cadastro,data_ultimo_login,data_aniversario_pf,cadastro_com_cidade,tipo
5270,4271,04571-010,SÃO PAULO,5270,SÃO PAULO,26,201807,24-07-2018,26-07-2018,,1,PJ
5269,4270,12345-678,SÃO PAULO,5270,SÃO PAULO,26,201807,24-07-2018,24-07-2018,,1,PJ
5266,4269,"",,,,,201807,24-07-2018,24-07-2018,,0,
5265,4268,06361-010,CARAPICUÍBA,4827,SÃO PAULO,26,201807,24-07-2018,24-07-2018,,1,PJ
5263,4267,03543-120,SÃO PAULO,5270,SÃO PAULO,26,201807,24-07-2018,24-07-2018,,1,PJ
5262,4266,06719-310,COTIA,4851,SÃO PAULO,26,201807,24-07-2018,27-07-2018,,1,PJ
5260,4265,45985-200,TEIXEIRA DE FREITAS,668,BAHIA,5,201807,24-07-2018,11-09-2018,,1,PJ
5259,4264,08576-150,ITAQUAQUECETUBA,4972,SÃO PAULO,26,201807,24-07-2018,24-07-2018,,1,PJ
5258,4263,03117-000,SÃO PAULO,5270,SÃO PAULO,26,201807,24-07-2018,21-01-2019,,1,PJ
5257,4262,"",,,,,201807,23-07-2018,23-07-2018,,0,
5256,4261,06321-620,SÃO PAULO,5270,SÃO PAULO,26,201807,23-07-2018,10-12-2018,,1,PJ
5255,4260,83705-105,ARAUCÁRIA,2806,PARANÁ,18,201807,23-07-2018,23-07-2018,,1,PJ
5254,4259,18147-000,ARAÇARIGUAMA,4736,SÃO PAULO,26,201807,23-07-2018,23-07-2018,,1,PJ
5253,4258,03960-030,SÃO PAULO,5270,SÃO PAULO,26,201807,23-07-2018,23-07-2018,,1,PJ
5251,4257,09570-360,SÃO CAETANO DO SUL,5253,SÃO PAULO,26,201807,22-07-2018,22-07-2018,,1,PJ
5250,4256,17700-000,OSVALDO CRUZ,5097,SÃO PAULO,26,201807,21-07-2018,21-07-2018,,1,PJ
5249,4255,04718-002,SÃO PAULO,5270,SÃO PAULO,26,201807,21-07-2018,15-10-2019,,1,PJ
5246,4254,06875-125,TABOÃO DA SERRA,5296,SÃO PAULO,26,201807,20-07-2018,20-07-2018,,1,PJ
5245,4253,12702-490,CRUZEIRO,4855,SÃO PAULO,26,201807,20-07-2018,01-03-2019,,1,PJ
5244,4252,09843-310,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201807,20-07-2018,20-07-2018,,1,PJ
5242,4251,04016-034,SÃO PAULO,5270,SÃO PAULO,26,201807,20-07-2018,20-07-2018,,1,PJ
5241,4250,08696-565,SUZANO,5293,SÃO PAULO,26,201807,19-07-2018,19-07-2018,,1,PJ
5240,4249,18074-651,SOROCABA,5289,SÃO PAULO,26,201807,19-07-2018,19-07-2018,,1,PJ
5239,4248,06890-000,SÃO LOURENÇO DA SERRA,5266,SÃO PAULO,26,201807,19-07-2018,19-07-2018,,1,PJ
5238,4247,18110-210,VOTORANTIM,5348,SÃO PAULO,26,201807,19-07-2018,19-07-2018,,1,PJ
5237,4246,09040-000,SANTO ANDRÉ,5242,SÃO PAULO,26,201807,19-07-2018,19-07-2018,,1,PJ
5236,4245,63666-000,TAUÁ,869,CEARÁ,6,201807,19-07-2018,19-07-2018,,1,PJ
5235,4244,08080-420,SÃO PAULO,5270,SÃO PAULO,26,201807,19-07-2018,16-04-2019,,1,PJ
5234,4243,07055-260,GUARULHOS,4920,SÃO PAULO,26,201807,19-07-2018,29-07-2018,,1,PJ
5233,4242,11250-000,BERTIOGA,4777,SÃO PAULO,26,201807,18-07-2018,18-07-2018,,1,PJ
5232,4241,13960-000,SOCORRO,5288,SÃO PAULO,26,201807,18-07-2018,19-08-2019,,1,PJ
5231,4240,08460-180,SÃO PAULO,5270,SÃO PAULO,26,201807,18-07-2018,18-07-2018,,1,PJ
5230,4239,"",,,,,201807,18-07-2018,18-07-2018,,0,
5229,4238,00000-000,LIMEIRA,5011,SÃO PAULO,26,201807,18-07-2018,25-10-2019,,1,PJ
5228,4237,04123-001,SÃO PAULO,5270,SÃO PAULO,26,201807,17-07-2018,17-07-2018,,1,PJ
5227,4236,04571-010,SÃO PAULO,5270,SÃO PAULO,26,201807,17-07-2018,17-07-2018,,1,PJ
5226,4235,13960-000,SÃO PAULO,5270,SÃO PAULO,26,201807,17-07-2018,16-10-2018,,1,PJ
5225,4234,"",,,,,201807,17-07-2018,17-07-2018,,0,
5224,4233,06230-010,OSASCO,5095,SÃO PAULO,26,201807,17-07-2018,14-08-2018,,1,PJ
5223,4232,38230-000,FRONTEIRA,1866,MINAS GERAIS,11,201807,17-07-2018,17-07-2018,,1,PJ
5221,4231,"",,,,,201807,17-07-2018,17-07-2018,,0,
5220,4230,13025-240,CAMPINAS,4814,SÃO PAULO,26,201807,17-07-2018,17-07-2018,,1,PJ
5219,4229,38010-030,UBERABA,2388,MINAS GERAIS,11,201807,17-07-2018,17-07-2018,,1,PJ
5218,4228,04334-150,SÃO PAULO,5270,SÃO PAULO,26,201807,16-07-2018,16-07-2018,,1,PJ
5217,4227,76543-544,ÁGUA FRIA,285,BAHIA,5,201807,16-07-2018,16-07-2018,,1,PJ
5216,4226,18072-859,SOROCABA,5289,SÃO PAULO,26,201807,16-07-2018,27-12-2018,,1,PJ
5214,4225,04578-000,SÃO PAULO,5270,SÃO PAULO,26,201807,16-07-2018,16-07-2018,,1,PJ
5213,4224,04538-132,SÃO PAULO,5270,SÃO PAULO,26,201807,16-07-2018,16-07-2018,,1,PJ
5212,4223,01311-914,SÃO PAULO,5270,SÃO PAULO,26,201807,16-07-2018,16-07-2018,,1,PJ
5211,4222,26279-210,NOVA IGUAÇU,3640,RIO DE JANEIRO,19,201807,16-07-2018,16-07-2018,,1,PJ
5210,4221,04143-010,SÃO PAULO,5270,SÃO PAULO,26,201807,16-07-2018,25-02-2019,,1,PJ
5209,4220,11703-620,PRAIA GRANDE,5167,SÃO PAULO,26,201807,15-07-2018,15-07-2018,,1,PJ
5208,4219,"",,,,,201807,15-07-2018,15-07-2018,,0,
5207,4218,"",,,,,201807,14-07-2018,14-07-2018,,0,
5206,4217,13490-000,CORDEIRÓPOLIS,4845,SÃO PAULO,26,201807,14-07-2018,14-07-2018,,1,PJ
5205,4216,13456-081,SANTA BÁRBARA D'OESTE,5221,SÃO PAULO,26,201807,14-07-2018,15-07-2018,,1,PJ
5203,4215,12209-000,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201807,13-07-2018,13-07-2018,,1,PJ
5200,4214,12515-300,GUARATINGUETÁ,4916,SÃO PAULO,26,201807,13-07-2018,14-10-2019,,1,PJ
5199,4213,09920-140,DIADEMA,4859,SÃO PAULO,26,201807,13-07-2018,16-07-2018,,1,PJ
5198,4212,02673-000,SÃO PAULO,5270,SÃO PAULO,26,201807,13-07-2018,13-07-2018,,1,PJ
5197,4211,13060-090,CAMPINAS,4814,SÃO PAULO,26,201807,13-07-2018,08-08-2018,,1,PJ
5196,4210,03058-000,SÃO PAULO,5270,SÃO PAULO,26,201807,13-07-2018,11-09-2018,,1,PJ
5195,4209,03186-010,SÃO PAULO,5270,SÃO PAULO,26,201807,12-07-2018,12-02-2019,,1,PJ
5194,4208,06152-090,OSASCO,5095,SÃO PAULO,26,201807,12-07-2018,12-07-2018,,1,PJ
5193,4207,02208-000,SÃO PAULO,5270,SÃO PAULO,26,201807,12-07-2018,03-12-2018,,1,PJ
5192,4206,"",,,,,201807,12-07-2018,12-07-2018,,0,
5191,4205,11730-000,MONGAGUÁ,5056,SÃO PAULO,26,201807,12-07-2018,12-07-2018,,1,PJ
5188,4204,"",,,,,201807,11-07-2018,11-07-2018,,0,
5187,4203,13904-018,AMPARO,4727,SÃO PAULO,26,201807,11-07-2018,17-09-2018,,1,PJ
5186,4202,"",,,,,201807,11-07-2018,11-07-2018,,0,
5185,4201,06900-000,EMBU-GUAÇU,4875,SÃO PAULO,26,201807,11-07-2018,11-07-2018,,1,PJ
5184,4200,08581-165,ITAQUAQUECETUBA,4972,SÃO PAULO,26,201807,11-07-2018,15-07-2018,,1,PJ
5183,4199,15170-000,TANABI,5302,SÃO PAULO,26,201807,11-07-2018,11-07-2018,,1,PJ
5182,4198,12450-000,SANTO ANTÔNIO DO PINHAL,5247,SÃO PAULO,26,201807,10-07-2018,10-07-2018,,1,PJ
5177,4197,"",,,,,201807,10-07-2018,10-07-2018,,0,
5176,4196,03556-000,SÃO PAULO,5270,SÃO PAULO,26,201807,10-07-2018,10-07-2018,,1,PJ
5175,4195,"",,,,,201807,10-07-2018,10-07-2018,,0,
5174,4194,"",,,,,201807,10-07-2018,10-07-2018,,0,
5173,4193,03563-160,SÃO PAULO,5270,SÃO PAULO,26,201807,10-07-2018,30-11-2018,,1,PJ
5172,4192,04522-033,SÃO PAULO,5270,SÃO PAULO,26,201807,10-07-2018,10-07-2018,,1,PJ
5171,4191,05564-200,SÃO PAULO,5270,SÃO PAULO,26,201807,10-07-2018,10-07-2018,,1,PJ
5170,4190,38200-000,FRUTAL,1869,MINAS GERAIS,11,201807,10-07-2018,10-07-2018,,1,PJ
5169,4189,18048-130,SOROCABA,5289,SÃO PAULO,26,201807,10-07-2018,06-06-2019,,1,PJ
5167,4188,13033-740,CAMPINAS,4814,SÃO PAULO,26,201807,09-07-2018,09-07-2018,,1,PJ
5166,4187,04366-000,SÃO PAULO,5270,SÃO PAULO,26,201807,09-07-2018,05-05-2019,,1,PJ
5165,4186,91180-380,PORTO ALEGRE,4174,RIO GRANDE DO SUL,23,201807,08-07-2018,08-07-2018,,1,PJ
5164,4185,11717-015,PRAIA GRANDE,5167,SÃO PAULO,26,201807,08-07-2018,01-07-2019,,1,PJ
5163,4184,07428-210,ARUJÁ,4750,SÃO PAULO,26,201807,07-07-2018,24-09-2018,,1,PJ
5162,4183,"",,,,,201807,07-07-2018,07-07-2018,,0,
5161,4182,07095-005,GUARULHOS,4920,SÃO PAULO,26,201807,07-07-2018,07-07-2018,,1,PJ
5160,4181,08640-040,SUZANO,5293,SÃO PAULO,26,201807,06-07-2018,06-07-2018,,1,PJ
5159,4180,11950-000,CAJATI,4810,SÃO PAULO,26,201807,06-07-2018,24-10-2019,,1,PJ
5158,4179,14702-174,BEBEDOURO,4774,SÃO PAULO,26,201807,06-07-2018,06-07-2018,,1,PJ
5157,4178,84010-350,PONTA GROSSA,3060,PARANÁ,18,201807,06-07-2018,06-07-2018,,1,PJ
5156,4177,06754-220,SÃO PAULO,5270,SÃO PAULO,26,201807,06-07-2018,06-07-2018,,1,PJ
5155,4176,07859-350,FRANCO DA ROCHA,4895,SÃO PAULO,26,201807,05-07-2018,17-09-2018,,1,PJ
5154,4175,16350-000,SÃO JOSÉ DO RIO PRETO,5264,SÃO PAULO,26,201807,05-07-2018,05-07-2018,,1,PJ
5153,4174,73340-409,BRASÍLIA,882,DISTRITO FEDERAL,7,201807,05-07-2018,06-07-2018,,1,PJ
5152,4173,35702-873,BELO HORIZONTE,1630,MINAS GERAIS,11,201807,05-07-2018,02-09-2019,,1,PJ
5151,4172,13480-732,LIMEIRA,5011,SÃO PAULO,26,201807,05-07-2018,05-07-2018,,1,PJ
5150,4171,"",,,,,201807,05-07-2018,05-07-2018,,0,
5149,4170,18470-000,RIVERSUL,5203,SÃO PAULO,26,201807,05-07-2018,05-07-2018,,1,PJ
5148,4169,02309-011,SÃO PAULO,5270,SÃO PAULO,26,201807,05-07-2018,05-07-2018,,1,PJ
5147,4168,04707-052,SÃO PAULO,5270,SÃO PAULO,26,201807,04-07-2018,04-07-2018,,1,PJ
5146,4167,15160-000,POLONI,5153,SÃO PAULO,26,201807,04-07-2018,04-07-2018,,1,PJ
5145,4166,11013-151,SANTOS,5250,SÃO PAULO,26,201807,04-07-2018,04-07-2018,,1,PJ
5143,4165,14870-040,JABOTICABAL,4984,SÃO PAULO,26,201807,04-07-2018,04-07-2018,,1,PJ
5142,4164,08571-110,ITAQUAQUECETUBA,4972,SÃO PAULO,26,201807,04-07-2018,04-07-2018,,1,PJ
5141,4163,08150-030,SÃO PAULO,5270,SÃO PAULO,26,201807,04-07-2018,21-10-2018,,1,PJ
5140,4162,02114-011,SÃO PAULO,5270,SÃO PAULO,26,201807,03-07-2018,03-07-2018,,1,PJ
5139,4161,"",,,,,201807,03-07-2018,03-07-2018,,0,
5138,4160,13500-260,RIO CLARO,5199,SÃO PAULO,26,201807,03-07-2018,03-07-2018,,1,PJ
5137,4159,02081-100,SÃO PAULO,5270,SÃO PAULO,26,201807,03-07-2018,02-10-2018,,1,PJ
5136,4158,04101-300,SÃO PAULO,5270,SÃO PAULO,26,201807,03-07-2018,03-07-2018,,1,PJ
5135,4157,05422-000,SÃO PAULO,5270,SÃO PAULO,26,201807,03-07-2018,23-10-2018,,1,PJ
5134,4156,11065-710,SANTOS,5250,SÃO PAULO,26,201807,03-07-2018,06-08-2018,,1,PJ
5133,4155,"",,,,,201807,03-07-2018,03-07-2018,,0,
5132,4154,04048-040,SÃO PAULO,5270,SÃO PAULO,26,201807,03-07-2018,03-07-2018,,1,PJ
5131,4153,"",,,,,201807,03-07-2018,03-07-2018,,0,
5130,4152,09181-620,SANTO ANDRÉ,5242,SÃO PAULO,26,201807,02-07-2018,15-09-2019,,1,PJ
5129,4151,"",,,,,201807,02-07-2018,02-07-2018,,0,
5128,4150,"",,,,,201807,02-07-2018,02-07-2018,,0,
5126,4149,13084-175,CAMPINAS,4814,SÃO PAULO,26,201807,02-07-2018,02-07-2018,,1,PJ
5125,4148,02517-010,SÃO PAULO,5270,SÃO PAULO,26,201807,02-07-2018,02-07-2018,,1,PJ
5124,4147,14600-000,SÃO JOAQUIM DA BARRA,5260,SÃO PAULO,26,201807,02-07-2018,02-07-2018,,1,PJ
5123,4146,07411-200,ARUJÁ,4750,SÃO PAULO,26,201807,01-07-2018,01-07-2018,,1,PJ
5122,4145,04561-001,SÃO PAULO,5270,SÃO PAULO,26,201807,01-07-2018,01-07-2018,,1,PJ
5121,4144,01222-010,SÃO PAULO,5270,SÃO PAULO,26,201806,30-06-2018,30-06-2018,,1,PJ
5120,4143,06680-370,ITAPEVI,4965,SÃO PAULO,26,201806,30-06-2018,18-07-2018,,1,PJ
5119,4142,13976-208,ITAPIRA,4966,SÃO PAULO,26,201806,29-06-2018,29-06-2018,,1,PJ
5118,4141,18683-440,LENÇÓIS PAULISTA,5010,SÃO PAULO,26,201806,29-06-2018,29-06-2018,,1,PJ
5116,4140,0,ITANHAÉM,4960,SÃO PAULO,26,201806,29-06-2018,29-06-2018,,1,PJ
5115,4139,18071-015,SOROCABA,5289,SÃO PAULO,26,201806,28-06-2018,28-06-2018,,1,PJ
5113,4138,06700-660,COTIA,4851,SÃO PAULO,26,201806,28-06-2018,28-06-2018,,1,PJ
5112,4137,13660-000,PORTO FERREIRA,5162,SÃO PAULO,26,201806,28-06-2018,07-08-2018,,1,PJ
5111,4136,26110-415,BELFORD ROXO,3599,RIO DE JANEIRO,19,201806,28-06-2018,28-06-2018,,1,PJ
5110,4135,"",,,,,201806,28-06-2018,28-06-2018,,0,
5108,4134,05784-080,SÃO PAULO,5270,SÃO PAULO,26,201806,27-06-2018,01-07-2019,,1,PJ
5107,4133,15806-060,CATANDUVA,4832,SÃO PAULO,26,201806,27-06-2018,27-06-2018,,1,PJ
5106,4132,18147-000,ARAÇARIGUAMA,4736,SÃO PAULO,26,201806,26-06-2018,20-08-2018,,1,PJ
5105,4131,13200-702,JUNDIAÍ,5001,SÃO PAULO,26,201806,26-06-2018,06-06-2019,,1,PJ
5104,4130,06700-239,COTIA,4851,SÃO PAULO,26,201806,26-06-2018,22-08-2018,,1,PJ
5103,4129,13760-000,TAPIRATIBA,5304,SÃO PAULO,26,201806,26-06-2018,26-06-2018,,1,PJ
5102,4128,"",,,,,201806,26-06-2018,26-06-2018,,0,
5101,4127,08420-000,SÃO PAULO,5270,SÃO PAULO,26,201806,26-06-2018,02-07-2018,,1,PJ
5100,4126,02401-400,SÃO PAULO,5270,SÃO PAULO,26,201806,26-06-2018,24-07-2018,,1,PJ
5099,4125,03670-000,SÃO PAULO,5270,SÃO PAULO,26,201806,26-06-2018,26-06-2018,,1,PJ
5097,4124,78785-000,UBERLÂNDIA,2389,MINAS GERAIS,11,201806,26-06-2018,24-07-2018,,1,PJ
5096,4123,18275-000,TATUÍ,5311,SÃO PAULO,26,201806,25-06-2018,25-06-2018,,1,PJ
5095,4122,07748-425,CAIEIRAS,4807,SÃO PAULO,26,201806,25-06-2018,25-06-2018,,1,PJ
5094,4121,04854-550,SÃO PAULO,5270,SÃO PAULO,26,201806,25-06-2018,25-06-2018,,1,PJ
5093,4120,09240-171,SANTO ANDRÉ,5242,SÃO PAULO,26,201806,25-06-2018,25-06-2018,,1,PJ
5092,4119,01238-000,SÃO PAULO,5270,SÃO PAULO,26,201806,25-06-2018,26-06-2018,,1,PJ
5090,4118,13520-000,SÃO PEDRO,5271,SÃO PAULO,26,201806,25-06-2018,21-11-2018,,1,PJ
5089,4117,12630-000,CACHOEIRA PAULISTA,4803,SÃO PAULO,26,201806,25-06-2018,25-06-2018,,1,PJ
5088,4116,13045-750,CAMPINAS,4814,SÃO PAULO,26,201806,25-06-2018,25-06-2018,,1,PJ
5087,4115,04222-002,SÃO PAULO,5270,SÃO PAULO,26,201806,24-06-2018,25-06-2018,,1,PJ
5086,4114,06683-440,ITAPEVI,4965,SÃO PAULO,26,201806,24-06-2018,24-06-2018,,1,PJ
5085,4113,07179-130,GUARULHOS,4920,SÃO PAULO,26,201806,24-06-2018,23-08-2018,,1,PJ
5084,4112,14401-273,FRANCA,4893,SÃO PAULO,26,201806,24-06-2018,24-06-2018,,1,PJ
5083,4111,"",,,,,201806,24-06-2018,24-06-2018,,0,
5082,4110,22795-741,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201806,23-06-2018,23-06-2018,,1,PJ
5081,4109,08571-850,ITAQUAQUECETUBA,4972,SÃO PAULO,26,201806,23-06-2018,23-06-2018,,1,PJ
5080,4108,"",,,,,201806,23-06-2018,23-06-2018,,0,
5078,4107,07776-200,CAJAMAR,4809,SÃO PAULO,26,201806,23-06-2018,24-06-2018,,1,PJ
5077,4106,06727-215,COTIA,4851,SÃO PAULO,26,201806,22-06-2018,25-06-2018,,1,PJ
5076,4105,08475-420,SÃO PAULO,5270,SÃO PAULO,26,201806,22-06-2018,22-06-2018,,1,PJ
5075,4104,27570-000,PORTO REAL,3649,RIO DE JANEIRO,19,201806,22-06-2018,22-06-2018,,1,PJ
5074,4103,07791-685,CAJAMAR,4809,SÃO PAULO,26,201806,22-06-2018,18-09-2018,,1,PJ
5073,4102,18460-000,ITARARÉ,4973,SÃO PAULO,26,201806,22-06-2018,23-06-2018,,1,PJ
5072,4101,11740-000,ITANHAÉM,4960,SÃO PAULO,26,201806,22-06-2018,22-06-2018,,1,PJ
5071,4100,08382-240,SÃO PAULO,5270,SÃO PAULO,26,201806,21-06-2018,03-07-2018,,1,PJ
5070,4099,04815-300,SÃO PAULO,5270,SÃO PAULO,26,201806,21-06-2018,15-10-2018,,1,PJ
5068,4098,07794-055,CAJAMAR,4809,SÃO PAULO,26,201806,21-06-2018,13-07-2018,,1,PJ
5067,4097,18475-000,BOM SUCESSO DE ITARARÉ,4786,SÃO PAULO,26,201806,21-06-2018,21-06-2018,,1,PJ
5066,4096,13210-657,JUNDIAÍ,5001,SÃO PAULO,26,201806,20-06-2018,21-06-2018,,1,PJ
5065,4095,18056-132,SOROCABA,5289,SÃO PAULO,26,201806,20-06-2018,20-06-2018,,1,PJ
5064,4094,13050-122,CAMPINAS,4814,SÃO PAULO,26,201806,20-06-2018,20-06-2018,,1,PJ
5061,4093,18402-110,ITAPEVA,4964,SÃO PAULO,26,201806,20-06-2018,26-04-2019,,1,PJ
5060,4092,13063-011,CAMPINAS,4814,SÃO PAULO,26,201806,20-06-2018,12-01-2019,,1,PJ
5059,4091,"",,,,,201806,20-06-2018,20-06-2018,,0,
5058,4090,09691-100,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201806,20-06-2018,09-07-2018,,1,PJ
5057,4089,01420-007,SÃO PAULO,5270,SÃO PAULO,26,201806,19-06-2018,19-06-2018,,1,PJ
5056,4088,04186-100,SÃO PAULO,5270,SÃO PAULO,26,201806,19-06-2018,19-06-2018,,1,PJ
5055,4087,06754-220,TABOÃO DA SERRA,5296,SÃO PAULO,26,201806,19-06-2018,06-07-2018,,1,PJ
5053,4086,18690-000,ITATINGA,4976,SÃO PAULO,26,201806,19-06-2018,19-06-2018,,1,PJ
5052,4085,08440-540,SÃO PAULO,5270,SÃO PAULO,26,201806,18-06-2018,22-08-2018,,1,PJ
5051,4084,08552-220,POÁ,5152,SÃO PAULO,26,201806,18-06-2018,18-06-2018,,1,PJ
5050,4083,06663-300,ITAPEVI,4965,SÃO PAULO,26,201806,18-06-2018,18-06-2018,,1,PJ
5049,4082,03810-110,SÃO PAULO,5270,SÃO PAULO,26,201806,18-06-2018,09-08-2019,,1,PJ
5047,4081,05563-100,SÃO PAULO,5270,SÃO PAULO,26,201806,18-06-2018,09-10-2018,,1,PJ
5046,4080,04567-003,SÃO PAULO,5270,SÃO PAULO,26,201806,18-06-2018,15-10-2018,,1,PJ
5044,4079,13844-455,MOGI GUAÇU,5052,SÃO PAULO,26,201806,18-06-2018,18-06-2018,,1,PJ
5043,4078,01403-020,SÃO PAULO,5270,SÃO PAULO,26,201806,18-06-2018,01-08-2018,,1,PJ
5042,4077,"",,,,,201806,18-06-2018,18-06-2018,,0,
5041,4076,03951-090,SÃO PAULO,5270,SÃO PAULO,26,201806,17-06-2018,17-06-2018,,1,PJ
5039,4075,"",,,,,201806,17-06-2018,17-06-2018,,0,
5038,4074,09112-155,SANTO ANDRÉ,5242,SÃO PAULO,26,201806,17-06-2018,17-06-2018,,1,PJ
5036,4073,04890-840,SÃO PAULO,5270,SÃO PAULO,26,201806,16-06-2018,16-06-2018,,1,PJ
5035,4072,04216-000,SÃO PAULO,5270,SÃO PAULO,26,201806,16-06-2018,16-06-2018,,1,PJ
5034,4071,"",,,,,201806,16-06-2018,16-06-2018,,0,
5033,4070,11543-300,CUBATÃO,4856,SÃO PAULO,26,201806,16-06-2018,16-06-2018,,1,PJ
5032,4069,89107-000,POMERODE,4611,SANTA CATARINA,24,201806,16-06-2018,16-06-2018,,1,PJ
5031,4068,12442-070,PINDAMONHANGABA,5135,SÃO PAULO,26,201806,16-06-2018,16-06-2018,,1,PJ
5028,4067,"",,,,,201806,15-06-2018,15-06-2018,,0,
5027,4066,14620-000,ORLÂNDIA,5094,SÃO PAULO,26,201806,15-06-2018,15-06-2018,,1,PJ
5024,4065,03620-001,SÃO PAULO,5270,SÃO PAULO,26,201806,14-06-2018,14-06-2018,,1,PJ
5023,4064,"",,,,,201806,14-06-2018,14-06-2018,,0,
5022,4063,03683-020,SÃO PAULO,5270,SÃO PAULO,26,201806,14-06-2018,28-12-2018,,1,PJ
5021,4062,08461-570,SÃO PAULO,5270,SÃO PAULO,26,201806,14-06-2018,21-08-2018,,1,PJ
5020,4061,02878-000,SÃO PAULO,5270,SÃO PAULO,26,201806,14-06-2018,14-06-2018,,1,PJ
5019,4060,02540-100,SÃO PAULO,5270,SÃO PAULO,26,201806,14-06-2018,14-06-2018,,1,PJ
5018,4059,07178-400,GUARULHOS,4920,SÃO PAULO,26,201806,14-06-2018,14-06-2018,,1,PJ
5017,4058,02022-020,SÃO PAULO,5270,SÃO PAULO,26,201806,13-06-2018,13-06-2018,,1,PJ
5014,4057,"",,,,,201806,13-06-2018,13-06-2018,,0,
5013,4056,65707-000,PIO XII,1273,MARANHÃO,10,201806,13-06-2018,13-06-2018,,1,PJ
5010,4055,04571-900,SÃO PAULO,5270,SÃO PAULO,26,201806,12-06-2018,01-10-2019,,1,PJ
5009,4054,18530-000,TIETÊ,5316,SÃO PAULO,26,201806,12-06-2018,12-06-2018,,1,PJ
5008,4053,07600-000,MAIRIPORÃ,5028,SÃO PAULO,26,201806,11-06-2018,11-06-2018,,1,PJ
5007,4052,04627-005,SÃO PAULO,5270,SÃO PAULO,26,201806,11-06-2018,11-06-2018,,1,PJ
5006,4051,04004-012,SÃO PAULO,5270,SÃO PAULO,26,201806,11-06-2018,07-01-2019,,1,PJ
5005,4050,06340-380,CARAPICUÍBA,4827,SÃO PAULO,26,201806,11-06-2018,11-06-2018,,1,PJ
5004,4049,09810-170,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201806,11-06-2018,11-06-2018,,1,PJ
5003,4048,13056-485,CAMPINAS,4814,SÃO PAULO,26,201806,11-06-2018,09-08-2018,,1,PJ
5002,4047,02081-100,SÃO PAULO,5270,SÃO PAULO,26,201806,11-06-2018,14-06-2018,,1,PJ
5001,4046,29345-000,MARATAÍZES,45,ESPÍRITO SANTO,8,201806,11-06-2018,11-06-2018,,1,PJ
5000,4045,01424-006,SÃO PAULO,5270,SÃO PAULO,26,201806,11-06-2018,11-06-2018,,1,PJ
4999,4044,13056-022,CAMPINAS,4814,SÃO PAULO,26,201806,11-06-2018,22-08-2018,,1,PJ
4998,4043,13802-502,MOGI MIRIM,5053,SÃO PAULO,26,201806,11-06-2018,12-06-2018,,1,PJ
4997,4042,18276-130,TATUÍ,5311,SÃO PAULO,26,201806,11-06-2018,11-06-2018,,1,PJ
4996,4041,37580-000,MONTE SIÃO,2064,MINAS GERAIS,11,201806,11-06-2018,11-06-2018,,1,PJ
4995,4040,"",,,,,201806,11-06-2018,11-06-2018,,0,
4994,4039,02846-010,SÃO PAULO,5270,SÃO PAULO,26,201806,11-06-2018,11-06-2018,,1,PJ
4993,4038,15150-000,MONTE APRAZÍVEL,5059,SÃO PAULO,26,201806,10-06-2018,10-06-2018,,1,PJ
4992,4037,19700-000,PARAGUAÇU PAULISTA,5107,SÃO PAULO,26,201806,10-06-2018,10-06-2018,,1,PJ
4990,4036,19570-000,REGENTE FEIJÓ,5183,SÃO PAULO,26,201806,10-06-2018,10-06-2018,,1,PJ
4989,4035,04545-090,SÃO PAULO,5270,SÃO PAULO,26,201806,10-06-2018,02-10-2018,,1,PJ
4988,4034,04578-000,SÃO PAULO,5270,SÃO PAULO,26,201806,10-06-2018,10-06-2018,,1,PJ
4987,4033,12450-000,SANTO ANTÔNIO DO PINHAL,5247,SÃO PAULO,26,201806,09-06-2018,09-06-2018,,1,PJ
4986,4032,75890-000,SÃO SIMÃO,1105,GOIÁS,9,201806,09-06-2018,09-06-2018,,1,PJ
4985,4031,12054-021,TAUBATÉ,5312,SÃO PAULO,26,201806,09-06-2018,09-06-2018,,1,PJ
4983,4030,24905-010,MARICÁ,3631,RIO DE JANEIRO,19,201806,09-06-2018,09-06-2018,,1,PJ
4982,4029,18087-761,SOROCABA,5289,SÃO PAULO,26,201806,09-06-2018,09-06-2018,,1,PJ
4980,4028,18120-000,MAIRINQUE,5027,SÃO PAULO,26,201806,09-06-2018,09-06-2018,,1,PJ
4978,4027,09060-550,SANTO ANDRÉ,5242,SÃO PAULO,26,201806,08-06-2018,11-06-2018,,1,PJ
4977,4026,02714-030,SÃO PAULO,5270,SÃO PAULO,26,201806,08-06-2018,08-06-2018,,1,PJ
4976,4025,03005-000,SÃO PAULO,5270,SÃO PAULO,26,201806,08-06-2018,08-06-2018,,1,PJ
4975,4024,03527-908,SÃO PAULO,5270,SÃO PAULO,26,201806,07-06-2018,07-06-2018,,1,PJ
4973,4023,09405-350,RIBEIRÃO PIRES,5194,SÃO PAULO,26,201806,07-06-2018,07-06-2018,,1,PJ
4972,4022,18125-000,ALUMÍNIO,4719,SÃO PAULO,26,201806,07-06-2018,07-06-2018,,1,PJ
