ano,bairro,dia,local,mes,referencia,sentido
2005,Casa Verde,08,AV. BRAZ LEME,04,R. MARAMBAIA,B/C
2005,Casa Verde,08,AV. ANTONIO MUNHOZ BONILHA,04,AV. NSRA DO O,AMBOS
2005,Casa Verde,08,R. BARTHOLOMEU DO CANTO,04,AV. NSRA. DO O,B/C
2005,Casa Verde,08,AV. ORDEM E PROGRESSO,04,R. SAMARITA,B/C
2005,Freguesia do Ó,08,AV. GAL. EDGAR FACO,04,PTE. DO PIQUERI,AMBOS
2005,Freguesia do Ó,08,MARGINAL TIETE,04,PTE. FREGUESIA DO O,AS/CB  LOCAL
2005,Freguesia do Ó,08,MARGINAL TIETE,04,PTE. DO LIMAO - 200M APÓS,AS/CB  LOCAL
2005,Santana,08,AV. ZAKI NARCHI,04,AV. CRUZEIRO DO SUL,C/B
2005,Santana,08,AV. SANTOS DUMONT,04,AV. GAL PEDRO LEON SCHNEIDER,AER/ST
2005,Santana,08,MARGINAL TIETE,04,VD. GAL MILTON TAVARES DE SOUZA - 200M APOS,AS/CB  LOCAL
2005,Santana,08,AV. ENG. CAETANO ALVARES,04,R. MARIQUINHA VIANA,C/B
2005,Santana,08,AV. BRAZ LEME,04,R. HELIODORA,B/C
2005,Sé,08,VEL. PRES ARTHUR DA COSTA E SILVA,04,R. MAL DEODORO,LA/PE
2005,Sé,08,VEL. PRES ARTHUR DA COSTA E SILVA,04,AV. PACAEMBU,LA/PE
2005,Butantã,08,AV. EUSEBIO MATOSO,04,PC. JORGE DE LIMA,C/B
2005,Butantã,08,R. ALVARENGA,04,AV. AFRANIO PEIXOTO,ÚNICO
2005,Butantã,08,AV. PROF FRANCISCO MORATO,04,AV. DOS TRES PODERES,AMBOS
2005,Butantã,08,AV. EUSEBIO MATOSO,04,PC. JORGE DE LIMA,C/B
2005,Butantã,08,R. ENG OSCAR AMERICANO,04,AV. SAO VALERIO,C/B
2005,Butantã,08,AV. PROF. FRANCISCO MORATO,04,PÇ PAULA MOREIRA,B/C
2005,Butantã,08,MARGINAL PINHEIROS,04,CURVA DA TRAIÇÃO,CB/INT  EXP
2005,Butantã,08,MARGINAL PINHEIROS,04,CURVA DA TRAIÇÃO,CB/INT LOCAL
2005,Butantã,08,AV. LINEU DE PAULA MACHADO,04,R. LOPES DE AZEVEDO / PÇA PROF. CARDIM,USP/MOR
2005,Butantã,08,E. ENG. AMERICANO,04,DESEMBOQUE DO TN JANIO QUADROS,B/C
2005,Lapa,08,AV. MARQ DE SAO VICENTE,04,PC. LUIZ CARLOS MESQUITA,AMBOS
2005,Lapa,08,V. FRANCISCO MATARAZZO,04,R. DONA GERMAINE BURCHARD,B/C
2005,Lapa,08,AV. POMPEIA,04,AV. TURIASSU,POMPÉIA/MARG
2005,Lapa,08,R. TURIASSU,04,AV. PONPÉIA,UNICO
2005,Lapa,08,AV. SUMARE,04,PÇ. MARREY JUNIOR,SU/LI
2005,Lapa,08,AV. ANTARTICA,04,PÇ. LUIZ CARLOS MESQUITA,AMBOS
2005,Lapa,08,AV. MARQ. DE SÃO VICENTE,04,PÇ. PASCOAL MARTINS,AMBOS
2005,Lapa,08,MARGINAL TIETÊ,04,PTE. FREGUESIA DO O,CB/AS LOCAL
2005,Lapa,08,MARGINAL PINHEIROS,04,PTE. JAGUARE - 500M ANTES,CB/INT  LOCAL
2005,Lapa,08,MARGINAL TIETE,04,PTE. DO LIMAO - 500M ANTES,CB/AS  EXP
2005,Pinheiros,08,AV. PEDROSO DE MORAIS,04,ALTURA N. 2214,C/B
2005,Pinheiros,08,PC. PAN  AMERICANA,04,NO MEIO DA MESMA,C/B
2005,Pinheiros,08,AV. REBOUCAS,04,AV. PEDROSO DE MORAIS,C/B
2005,Pinheiros,08,MARGINAL PINHEIROS,04,PTE. EUSEBIO MATOSO,INT/CB  EXP
2005,Pinheiros,08,AV. REBOUCAS,04,AV. PEDROSO DE MORAES,C/B
2005,Pinheiros,08,AV. REBOUCAS,04,AV. HENRIQUE SCHAUMMANN,C/B
2005,Pinheiros,08,AV. BRASIL,04,R. VENEZUELA,IB/SU
2005,Pinheiros,08,AV. BRASIL,04,R. ATLANTICA,SU/IB
2005,Pinheiros,08,AV. EUSEBIO MATOSO,04,PÇ. ANTONIO SABINO,C/B
2005,Pinheiros,08,AV. REBOUÇAS,04,R. CAP. ANTONIO ROSA,C/B
2005,Pinheiros,08,AV. CIDADE JARDIM,04,R. FRANZ SCHUBERT,C/B
2005,Pinheiros,08,AV. CIDADE JARDIM,04,AV. NOVE DE JULHO,B/C
2005,Pinheiros,08,TN. MAX FEFFER,04,DESEMBOQUE 200 M ANTES,C/B
2005,Pinheiros,08,R. JOAQUIM ANTUNES,04,R. TEODORO SAMPAIO,AMBOS
2005,Pinheiros,08,R. AMAURI,04,AV. BRIG FARIA LIMA,CRUZAMENTO
2005,Pinheiros,08,AV. QUEIROZ FILHO,04,PC. APECATU,JAG/LA
2005,Pinheiros,08,AV. BRIG FARIA LIMA,04,AV. REBOUCAS,IT/PI
2005,Pinheiros,08,AV. CIDADE JARDIM,04,R. BRIG HAROLDO VELOSO,B/C
2005,Pinheiros,08,MARGINAL PINHEIROS,04,PTE. ENG ARY TORRES - 300M ANTES,INT/CB  EXP
2005,Penha,08,MARGINAL TIETE,04,VD. GAL MILTON TAVARES DE SOUZA - 400 M APOS,AS/CB  LOCAL
2005,Freguesia do Ó,23,MARGINAL TIETÊ,04,PTE FREGUESIA DO Ó - 100M APÓS,AS/CB EXP
2005,Freguesia do Ó,23,MARGINAL TIETÊ,04,PTE DO PIQUERI,AS/CB EXPRESSA
2005,Sé,23,PÇA 14 BIS,04,VD DR. PLÍNIO DE QUEIROZ,AMBOS
2005,Sé,23,R. MARIA PAULA,04,R. STO AMARO,UNICO
2005,Butantã,23,MARGINAL PINHEIROS,04,CURVA DA TRAIÇÃO,CB/INT  LOCAL
2005,Butantã,23,MARGINAL PINHEIROS,04,PTE. ENG ARY TORRES,CB/INT  EXP
2005,Pinheiros,23,AV. NOVE DE JULHO,04,AV. BRASIL,C/B
2005,Campo Limpo,23,EST. DO CAMPO LIMPO,04,ALTURA DO Nº 5000,AMBOS
2005,Ipiranga,23,AV. DR RICARDO JAFET,04,R. PAULO BREGARO,SP/STOS
2005,Ipiranga,23,AV. DR RICARDO JAFET,04,R. DOM VALVERDE,SP/STOS
2005,Vila Mariana,23,AV. BERNARDINO DE CAMPOS,04,ALTURA DO N. 58,B/C
2005,Vila Mariana,23,AV. 23 DE MAIO,04,DANTE PAZANESI / R. JOINVILE SD,AMBOS
2005,Butantã,27,AV. VALENTIM GENTIL,04,PC. VICENTE RODRIGUES,UNICO
2005,Butantã,28,MARGINAL PINHEIROS,04,PTE DA CIDADE JARDIM - 200M ANTES,CB/INT  ÚNICA
2005,Lapa,28,MARGINAL PINHEIROS,04,AV. ENG ROBERTO ZUCCOLO - 200M ANTES,CB/INT  UNICA
2005,M'Boi Mirim,28,AV. MARIA COELHO AGUIAR,04,PTE. JOAO DIAS - 50M APÓS,C/B
2005,Ipiranga,28,AV. DR RICARDO JAFET,04,R.DOM VALVERDE  /  R. ITAPARI,STOS/SP
2005,Casa Verde,30,MARGINAL TIETE,04,PTE. DO LIMAO,AS/CB  EXP
2005,Freguesia do Ó,30,MARGINAL TIETE,04,PTE. DO PIQUERI,AS/CB  EXP
2005,Santana,30,MARGINAL TIETE,04,R. PROF MILTON RODRIGUES,AS/CB  EXP / LOCAL
2005,Santana,30,MARGINAL TIETE,04,PTE. DA CASA VERDE - 200M ANTES,AS/CB  LOCAL
2005,Sé,30,R. DA FIGUEIRA,04,METRO DOM PEDRO II,UNICO
2005,Sé,30,MARGINAL TIETE,04,PTE. CRUZEIRO DO SUL - 20M APÓS,CB/AS  LOCAL
2005,Sé,30,MARGINAL TIETE,04,PTE. VILA GUILHERME - 150M ANTES,CB/AS  LOCAL
2005,Sé,30,MARGINAL TIETE,04,PTE. DO LIMAO - 400M APÓS,CB/AS  LOCAL
2005,Sé,30,MARGINAL TIETE,04,PTE. DO RIO TAMANDUATEI - 400M ANTES,CB/AS  EXP
2005,Lapa,30,MARGINAL PINHEIROS,04,PTE. FEPASA,CB/INT  LOCAL
2005,Lapa,30,MARGINAL PINHEIROS,04,PTE. JAGUARE - 500M ANTES,CB/INT  LOCAL
2005,Lapa,30,MARGINAL TIETE,04,PTE. DO LIMAO - 250M ANTES,CB/AS  LOCAL
2005,Mooca,30,MARGINAL TIETE,04,PTE. PRES JANIO QUADROS,CB/AS  LOCAL
2005,M'Boi Mirim,21,AV. MARIA COELHO AGUIAR,05,PC. ALCEU AMOROSO LIMA,C/B
2005,Freguesia do Ó,22,MARGINAL TIETE,05,PTE. FREGUESIA DO O - 400M APÓS,AS/CB  EXP
2005,Freguesia do Ó,22,MARGINAL TIETE,05,PTE. DO PIQUERI,AS/CB  EXP
2005,Vila Maria/ Vila Guilherme,22,MARGINAL TIETE,05,PTE. ARICANDUVA - 50M APÓS,AS/CB  TRANSP  LOC/EXP
2005,Vila Maria/ Vila Guilherme,22,MARGINAL TIETE,05,PTE. ARICANDUVA - 50M APÓS,AS/CB  EXP
2005,Vila Maria/ Vila Guilherme,22,MARGINAL TIETE,05,PTE. TATUAPE - 300M ANTES,AS/CB  EXP
2005,Vila Maria/ Vila Guilherme,22,MARGINAL TIETE,05,PTE. PRES. JANIO QUADROS- 300M ANTES,AS/CB  EXP
2005,Pirituba/Jaraguá,22,MARGINAL TIETE,05,PTE. VELHA FEPASA,AS/CB  EXP
2005,Santana,22,MARGINAL TIETE,05,PTE. DA CASA VERDE - 700M ANTES,AS/CB  LOCAL
2005,Butantã,22,MARGINAL PINHEIROS,05,PTE NOVA MORUMBI - 400M ANTES,CB/INT  EXP
2005,Pinheiros,22,AV. CIDADE JARDIM,05,R. BRIG. HAROLDO VELOSO,B/C
2005,Pinheiros,22,MARGINAL PINHEIROS,05,PTE. CIDADE JARDIM - 200M ANTES,INT/CB  EXP
2005,M'Boi Mirim,22,MARGINAL PINHEIROS,05,PTE. TRANSAMERICA - 250M APÓS,CB/INT  EXP
2005,Santo Amaro,22,MARGINAL PINHEIROS,05,PTE. ENG ARY TORRES - 600M ANTES,INT/CB  LOCAL
2005,Casa Verde,24,AV. INAJAR DE SOUZA,05,R. ANTONIO DE COUROS,B/C
2005,Santana,24,AV. OLAVO FONTOURA,05,ALTURA DO N. 1400,B/C
2005,Santana,24,AV. OLAVO FONTOURA,05,ALTURA DO N. 1209,AMBOS
2005,Santana,24,R. DARZAN,05,AV. CRUZEIRO DO SUL,B/C
2005,Sé,24,MARGINAL TIETE,05,PTE. DAS BANDEIRAS,CB/AS  LOCAL
2005,Sé,24,AV. DO ESTADO,05,SOB VD FEPASA,ST/IP
2005,Sé,24,AV. NOVE JULHO,05,PC. DA BANDEIRA,B/C
2005,Sé,24,PC. DA BANDEIRA,05,ACESSO,B/C
2005,Sé,24,R. DA CANTAREIRA,05,R. MAUA,UNICO
2005,Sé,24,AV. DO ESTADO,05,R. JOAO TEODORO,ST/IP
2005,Sé,24,VD. LESTE-OESTE,05,VD. DO GLICERIO,PE/LA
2005,Butantã,24,AV. EUSEBIO MATOSO,05,PC. JORGE DE LIMA,C/B
2005,Butantã,24,AV. EUSEBIO MATOSO,05,PC. ANTONIO SABINO,B/C
2005,Butantã,24,R. ALVARENGA,05,R. CAMARGO,UNICO
2005,Butantã,24,R. ALVARENGA,05,AV. AFRANIO PEIXOTO,UNICO
2005,Butantã,24,AV. ESCOLA POLITECNICA,05,ES. DA CACHOEIRA - 300m (Após),C/B
2005,Butantã,24,AV. EUSEBIO MATOSO,05,PC. JORGE DE LIMA,C/B
2005,Butantã,24,MARGINAL PINHEIROS,05,AV. DRACENA,CB/INT LOCAL
2005,Butantã,24,MARGINAL PINHEIROS,05,PTE. ENG ARY TORRES - 200m (Após),CB/INT EXP
2005,Lapa,24,MARGINAL PINHEIROS,05,PTE. JAGUARE - 1200m (Antes),CB/INT LOCAL
2005,Lapa,24,AV. FRANCISCO MATARAZZO,05,AV. POMPEIA,CRUZAMENTO
2005,Lapa,24,R. RICARDO CAVATTON,05,R. HUGO D ANTOLLA,CRUZAMENTO
2005,Lapa,24,MARGINAL TIETE,05,PTE. ATILIO FONTANA,CB/AS LOCAL
2005,Lapa,24,AV. MARQ DE SAO VICENTE,05,PC. JOSE VIEIRA,AMBOS
2005,Pinheiros,24,MARGINAL PINHEIROS,05,AV. PROF FREDERICO HERMAN JUNIOR,INT/CB LOCAL
2005,Pinheiros,24,MARGINAL PINHEIROS,05,PTE. EUSEBIO MATOSO,INT/CB  EXP
2005,Pinheiros,24,MARGINAL PINHEIROS,05,PTE. EUSEBIO MATOSO,INT/CB EXP
2005,Pinheiros,24,MARGINAL PINHEIROS,05,PTE. ENG ARY TORRES - 300m (Antes),INT/CB EXP
2005,Pinheiros,24,AV. EUSEBIO MATOSO,05,R. CARD. ARCOVERDE,C/B
2005,Pinheiros,24,AV. PEDROSO DE MORAES,05,R. BANIBAS,CRUZAMENTO
2005,Pinheiros,24,AV. REBOUCAS,05,EMB. DO TUNEL PISTA LOCAL,C/B
2005,Pinheiros,24,AV. EUSEBIO MATOSO,05,PÇ ANTONIO SABINO,C/B
2005,Pinheiros,24,AV. EUSEBIO MATOSO,05,R. CARDEAL ARCOVERDE,C/B
2005,Pinheiros,24,R. BRIG HAROLDO VELOSO,05,AV. CIDADE JARDIM,UNICO
2005,Pinheiros,24,TN. MAX FEFFER,05,JUNTO A BAIA 2,C/B
2005,Pinheiros,24,R. BRIG HAROLDO VELOSO,05,AV. CIDADE JARDIM,UNICO
2005,Aricanduva/ Vila Formosa,24,R. BAQUIA,05,PC. PDE ANTONIO DE ARAUJO,AMBOS
2005,Aricanduva/ Vila Formosa,24,AV. ARICANDUVA,05,AV. ITAQUERA - 100m (Antes),MARG/IQ - LOCAL
2005,Aricanduva/ Vila Formosa,24,AV. ARICANDUVA,05,R. FORTUNA DE MINAS,MARG/S.MAT
2005,Aricanduva/ Vila Formosa,24,AV. ARICANDUVA,05,AV. ITAQUERA / AV. DALILA,S.MAT/MARG
2005,Aricanduva/ Vila Formosa,24,AV. ARICANDUVA,05,R. TUMUCUMAQUE,MARG/IQ - EXP
2005,Aricanduva/ Vila Formosa,24,AV. ARICANDUVA,05,R. TUMUCUMAQUE,MARG/IQ - LOCAL
2005,Aricanduva/ Vila Formosa,24,AV. ARICANDUVA,05,R. MANILHA,IQ/MARG - LOCAL
2005,Aricanduva/ Vila Formosa,24,AV. ARICANDUVA,05,R. TUMUCUMAQUE - 200m (Após),MARG/IQ
2005,Aricanduva/ Vila Formosa,24,AV. ARICANDUVA,05,R. JULIO COLACO,MARG/IQ
2005,Mooca,24,AV. ALCANTARA MACHADO,05,AV. ALVARO RAMOS,C/B
2005,Mooca,24,AV. RANGEL PESTANA,05,R. JOAQUIM NABUCO,C/B
2005,Mooca,24,AV. CELSO GARCIA,05,R. DR. RICARDO GONÇALVES,C/B
2005,Mooca,24,AV. CELSO GARCIA,05,R. JOSE MONTEIRO,C/B
2005,Mooca,24,AV. ALCANTARA MACHADO,05,R. SILVA JARDIM,C/B
2005,Mooca,24,MARGINAL TIETE,05,PTE. TATUAPE - 700m (Após),CB/AS EXP
2005,Mooca,24,MARGINAL TIETE,05,PTE. TATUAPE - 1200m (Após),CB/AS EXP
2005,Mooca,24,VD. BRESSER,05,TODA EXTESÃO,BRAS/MO
2005,Mooca,24,AV. CELSO GARCIA,05,PC. MAJ GUILHERME RUDGE,C/B
2005,Mooca,24,AV. RADIAL LESTE-OESTE,05,AV. ALVARO RAMOS,C/B
2005,Mooca,24,R. VINTE E UM DE ABRIL,05,R. BRESSER,UNICO
2005,Mooca,24,AV. ALCANTARA MACHADO,05,R. SILVA JARDIM,C/B
2005,Mooca,24,AV. CD DE FRONTIN,05,METRO VL MATILDE,AMBOS
2005,Mooca,24,AV. RADIAL LESTE-OESTE,05,VD. GUADALAJARA,AMBOS
2005,Penha,24,AV. CD DE FRONTIN,05,PASSARELA METRO V MATILDE,B/C
2005,Vila Prudente,24,AV. SALIM FARAH MALUF,05,R. PE. ADELINO,MARG/VP  LOCAL
2005,Vila Prudente,24,AV. PROF LUIZ IGNACIO ANHAIA MELLO,05,R. AMERICO VESPUCI,AMBOS
2005,Cidade Ademar,24,AV. INTERLAGOS,05,R. ENG. DAGOBERTO SALLES FILHO,AMBOS
2005,Campo Limpo,24,R. ALVES DOS SANTOS,05,ES. DO CAMPO LIMPO,UNICO
2005,Capela do Socorro,24,AV. GUARAPIRANGA,05,AV. GUIDO CALOI,B/C
2005,Capela do Socorro,24,AV. SEN TEOTONIO VILELA,05,R. PDE JOSE GARZOTTI,B/C
2005,Capela do Socorro,24,AV. VITOR MANZINI,05,AV. ENG EUSEBIO STEVAUX,AMBOS
2005,Capela do Socorro,24,AV. ROBERT KENNEDY,05,R. OLIVIA GUEDES PENTEADO,B/C
2005,Capela do Socorro,24,AV. VITOR MANZINI,05,AV. ENG EUSEBIO STEVAUX,AMBOS
2005,Capela do Socorro,24,AV. GUARAPIRANGA,05,ALTURA DO N. 751,B/C
2005,M'Boi Mirim,24,AV. MARIA COELHO AGUIAR,05,PC. ALCEU AMOROSO LIMA,C/B
2005,Santo Amaro,24,AV. JOAO DIAS,05,PTE. JOAO DIAS  - 300m (Antes),B/C
2005,Santo Amaro,24,AV. INTERLAGOS,05,AV. DAS NACOES UNIDAS,B/C
2005,Santo Amaro,24,AV. ROQUE PETRONI JUNIOR,05,R. CANCIONEIRO POPULAR,MARG/DIAD
2005,Ipiranga,24,VD. JOSE COLASSUONO,05,INICIO DO MESMO,UNICO
2005,Ipiranga,24,AV. PRES WILSON,05,R. DOM MARCOS TEIXEIRA ATÉ / R. PALMARES,AMBOS
2005,Ipiranga,24,ES. DAS LAGRIMAS,05,R. GUIDO ALIPERTI,C/B
2005,Ipiranga,24,R. DR MARIO VICENTE,05,R. MONT ALVERNE,AMBOS
2005,Ipiranga,24,AV. TERESA CRISTINA,05,AV. DO ESTADO,UNICO
2005,Vila Mariana,24,R. DR MARIO VICENTE,05,AV. DR RICARDO JAFET,AMBOS
2005,Vila Mariana,24,AV. VINTE E TRES DE MAIO,05,R. GAL EUCLIDES FIGUEIREDO,AMBOS
2005,Vila Mariana,24,AV. PAES DE BARROS,05,R. PACHECO CHAVES / AV. LUIZ INACIO DE A. MELLO,AMBOS
2005,Casa Verde,25,MARGINAL TIETE,05,PTE. DA CASA VERDE,AS/CB EXP+LOCAL
2005,Casa Verde,25,AV. ENG. CAETANO ALVARES,05,MARG TIETE,AMBOS
2005,Casa Verde,25,AV. BRAZ LEME,05,R. ZANZIBAR,AMBOS
2005,Casa Verde,25,AV. ORDEM E PROGRESSO,05,ALTURA DO N. 1140,B/C
2005,Casa Verde,25,MARGINAL TIETE,05,PTE. JULIO DE MESQUITA NETO,AS/CB EXP+LOCAL
2005,Casa Verde,25,AV. ENG CAETANO ALVARES,05,MARGINAL TIETE,AMBOS
2005,Freguesia do Ó,25,MARGINAL TIETE,05,PTE. FREGUESIA DO O,AS/CB EXP+LOCAL
2005,Vila Maria/ Vila Guilherme,25,MARGINAL TIETE,05,PTE. ARICANDUVA,AS/CB EXP
2005,Vila Maria/ Vila Guilherme,25,MARGINAL TIETE,05,PTE. ARICANDUVA - 50M APÓS,AS/CB EXP
2005,Vila Maria/ Vila Guilherme,25,MARGINAL TIETE,05,PTE. PRES. JANIO QUADROS,AS/CB EXP+LOCAL
2005,Vila Maria/ Vila Guilherme,25,R. EUGENIO DE FREITAS,05,AV. GUILHERME,CRUZAMENTO
2005,Vila Maria/ Vila Guilherme,25,R. JOSE BERNARDO PINTO,05,EXPOR CENTRE NORTE,AMBOS
2005,Vila Maria/ Vila Guilherme,25,R. JOSE BERNARDO PINTO,05,AV. OTTO BAUMGART,CRUZAMENTO
2005,Vila Maria/ Vila Guilherme,25,AV. JOAQUINA RAMALHO,05,R. DOS MACHADOS,AMBOS
2005,Vila Maria/ Vila Guilherme,25,AV. LUIZ DUMONT VILLARES,05,R. AZIR ANTONIO SALTON,C/B
2005,Pirituba/Jaraguá,25,MARGINAL TIETE,05,PTE. VELHA FEPASA,AS/CB EXP+LOCAL
2005,Pirituba/Jaraguá,25,MARGINAL TIETE,05,PTE. NOVA FEPASA,AS/CB LOCAL
2005,Pirituba/Jaraguá,25,MARGINAL TIETE,05,PTE. ATILIO FONTANA,AS/CB  LOCAL
2005,Santana,25,AV. CRUZEIRO DO SUL,05,AV. ZAKI NARCHI,B/C
2005,Santana,25,AV. ZAKI NARCHI,05,R. URUPIARA,AMBOS
2005,Santana,25,AV. SANTOS DUMONT,05,R. STA EULALIA,AMBOS
2005,Santana,25,AV. ZAKI NARCHI,05,ALTURA DO N. 88,AMBOS
2005,Santana,25,MARGINAL TIETE,05,PTE. DAS BANDEIRAS,AS/CB EXP
2005,Santana,25,MARGINAL TIETE,05,PTE. DAS BANDEIRAS,AS/CB LOCAL
2005,Santana,25,AV. OLAVO FONTOURA,05,ALTURA DO N. 1209,AMBOS
2005,Santana,25,AV. OLAVO FONTOURA,05,ALTURA DO N. 1400,AMBOS
2005,Santana,25,AV. SANTOS DUMONT,05,AV. GAL PEDRO LEON SCHNEIDER,ST/AER
2005,Santana,25,MARGINAL TIETE,05,PTE. CRUZEIRO DO SUL,AS/CB  LOCAL
2005,Sé,25,AV. DO ESTADO,05,AV. CRUZEIRO DO SUL,IP/ST
2005,Sé,25,R. JAVAES,05,R. ANHAIA,UNICO
2005,Sé,25,R. SERGIO TOMAS,05,AV. RUDGE,AMBOS
2005,Sé,25,AV. DO ESTADO,05,AV. TIRADENTES,ST/IP
2005,Sé,25,AV. CRUZEIRO DO SUL,05,R. PEDRO VICENTE,AMBOS
2005,Sé,25,R. NORMA PIERUCCINI GIANNOTTI,05,AV. RUDGE,AMBOS
2005,Sé,25,R. BR. DE PORTO CARREIRO,05,AV. RUDGE,CRUZAMENTO
2005,Sé,25,AV. DO ESTADO,05,R. PAULA SOUSA,IP/ST
2005,Sé,25,MARGINAL TIETE,05,R. JAVAES,CB/AS LOCAL
2005,Sé,25,R. MARIA DOMITILA,05,R. DA FIGUEIRA,AMBOS
2005,Sé,25,R. SOLIMOES,05,R. DR. FRANCISCO HARTUNG,AMBOS
2005,Sé,25,TN. ANHANGABAU,05,EMBOQUE,ST/AER
2005,Sé,25,AV. VINTE E TRES DE MAIO,05,PC. DA BANDEIRA,B/C
2005,Sé,25,AV. DO ESTADO,05,R. JOAO TEODORO,ST/IP
2005,Sé,25,VD. LESTE-OESTE,05,VD. DO GLICERIO,PE/LA
2005,Butantã,25,MARGINAL PINHEIROS,05,PTE. EUSEBIO MATOSO,CB/INT EXP
2005,Butantã,25,R. GERIVATIBA,05,MARGINAL PINHEIROS,UNICO
2005,Lapa,25,VD. ANTARTICA,05,INICIO DA MESMA,AMBOS
2005,Lapa,25,MARGINAL TIETE,05,PTE. ATILIO FONTANA,CB/AS EXP+LOCAL
2005,Lapa,25,MARGINAL PINHEIROS,05,APOS CEBOLAO,CB/INT LOCAL
2005,Lapa,25,AV. DR GASTAO VIDIGAL,05,R. MERGENTHALER,AMBOS
2005,Lapa,25,MARGINAL PINHEIROS,05,PTE. JAGUARE,CB/INT EXP
2005,Lapa,25,MARGINAL PINHEIROS,05,PTE. FEPASA,INT/CB LOCAL
2005,Lapa,25,MARGINAL PINHEIROS,05,PTE. FEPASA,INT/CB EXP.
2005,Lapa,25,AV. MARQ. DE SAO VICENTE,05,AV. DR ABRAAO RIBEIRO,AMBOS
2005,Lapa,25,MARGINAL PINHEIROS,05,ROD. CASTELO BRANCO / CEBOLAO - ACESSO,INT/CB UNICA
2005,Lapa,25,AV. ERMANO MARCHETTI,05,PÇA JACO MO ZANELA,AMBOS
2005,Lapa,25,MARGINAL PINHEIROS,05,JUNTO AO CEBOLAO,INT/CB EXP
2005,Lapa,25,MARGINAL PINHEIROS,05,PTE. JAGUARE - 300M APÓS,INT/CB EXP
2005,Lapa,25,MARGINAL TIETE,05,PTE. VELHA FEPASA,CB/AS EXP+LOCAL
2005,Lapa,25,MARGINAL TIETE,05,PTE. DO PIQUERI,CB/AS LOCAL
2005,Lapa,25,MARGINAL TIETE,05,PTE. DO PIQUERI,CB/AS EXP
2005,Lapa,25,MARGINAL TIETE,05,PTE. CASA VERDE E 400M ANTES,CB/AS EXP+LOCAL
2005,Lapa,25,AV. MOFARREJ,05,VD. MIGUEL MOFARREJ,AMBOS
2005,Lapa,25,MARGINAL TIETE,05,PTE. FREGUESIA DO O,CB/AS EXP+LOCAL
2005,Lapa,25,AV. JOSE CESAR DE OLIVEIRA,05,AV. QUEIROZ FILHO,UNICO
2005,Lapa,25,AV. DR GASTAO VIDIGAL,05,R. HASSIB MOFARREJ,AMBOS
2005,Lapa,25,MARGINAL PINHEIROS,05,PORTÃO 13 DO CEASA,INT/CB LOCAL
2005,Lapa,25,AV. ENG ROBERTO ZUCCOLO,05,TODA EXTENSÃO,AMBOS
2005,Lapa,25,R. JOSE GOMES FALCAO,05,R. INHAUMA,AMBOS
2005,Lapa,25,MARGINAL PINHEIROS,05,PTE. JAGUARE - 1200M ANTES,CB/INT  LOCAL
2005,Lapa,25,MARGINAL TIETE,05,PTE. DOS REMEDIOS,AS/CB  LOCAL
2005,Lapa,25,MARGINAL TIETE,05,PTE. DOS REMEDIOS - 100M ANTES,AS/CB  LOCAL
2005,Lapa,25,AV. DR GASTAO VIDIGAL,05,R. SILVA AIROSA,LA/PI
2005,Lapa,25,R. SURAIA AIDAR MENON,05,AV. ERMANO MARCHETTI - 300M ANTES,UNICO
2005,Lapa,25,MARGINAL TIETE,05,PTE. DA CASA VERDE - 300M APÓS,CB/AS  LOCAL
2005,Pinheiros,25,MARGINAL PINHEIROS,05,PTE. DA CIDADE JARDIM,INT/CB EXP
2005,Pinheiros,25,MARGINAL PINHEIROS,05,JUNTO AO CADEIAO,INT/CB LOCAL
2005,Pinheiros,25,MARGINAL PINHEIROS,05,PTE. USP - 200M APOS,INT/CB LOCAL
2005,Aricanduva/ Vila Formosa,25,AV. ARICANDUVA,05,R. MANILHA,AMBOS
2005,Aricanduva/ Vila Formosa,25,AV. ARICANDUVA,05,AV. TALMA DE OLIVEIRA,AMBOS
2005,Aricanduva/ Vila Formosa,25,AV. ARICANDUVA,05,R. TUMUCUMAQUE,MARG/IQ - LOCAL
2005,Itaquera,25,AV. ARICANDUVA,05,R. FORTUNA DE MINAS,S.MAT/MARG
2005,Itaquera,25,AV. ARICANDUVA,05,AV. ITAQUERA,AMBOS
2005,Mooca,25,MARGINAL TIETE,05,PTE. PRES JANIO QUADROS,CB/AS EXP
2005,Mooca,25,AV. AIRTON PRETINI,05,AV. ARICANDUVA,AMBOS
2005,Mooca,25,MARGINAL TIETE,05,PTE. TATUAPE - 800M APÓS,CB/AS LOCAL
2005,Mooca,25,MARGINAL TIETE,05,PTE. VILA GUILHERME,CB/AS EXP+LOCAL
2005,Mooca,25,MARGINAL TIETE,05,DPM / R. SAO JORGE,CB/AS EXP+LOCAL
2005,Mooca,25,AV. PRES. WILSON,05,R. DA MOOCA / R. PRES. ALMEIDA COUTO,AMBOS
2005,Mooca,25,MARGINAL TIETE,05,PTE. ARICANDUVA,CB/AS LOCAL
2005,Mooca,25,MARGINAL TIETE,05,PTE. PRES JANIO QUADROS,CB/AS LOCAL
2005,Mooca,25,R. CARNOT,05,ALTURA DO N. 700,UNICO
2005,Mooca,25,R. DA FIGUEIRA,05,AV. RADIAL LESTE-OESTE - 200M APÓS,UNICO
2005,Mooca,25,MARGINAL TIETE,05,PTE. ARICANDUVA - 400M APÓS,CB/AS LOCAL
